genetic_id	chromosome	alpha_leave_out	delta_from_full
SB605.SG	7	0.044534817941884436	0.000617802997507369
SB605.SG	8	0.04317080572256621	-0.000746209221810859
SB605.SG	9	0.04251738997677091	-0.001399624967606157
SB605.SG	10	0.04477131618977885	0.000854301245401784
SB605.SG	11	0.04459254820328824	0.0006755332589111762
SB605.SG	12	0.04517725837626687	0.0012602434318898029
SB605.SG	13	0.04299615695344159	-0.0009208579909354767
SB605.SG	14	0.04332246699005706	-0.0005945479543200058
SB605.SG	15	0.043732049347067085	-0.00018496559730998147
SB605.SG	16	0.04384206092850047	-7.495401587659378e-05
SB605.SG	17	0.046082629578374876	0.002165614633997809
SB605.SG	18	0.04562373363062436	0.001706718686247291
SB605.SG	19	0.04456394209254758	0.000646927148170516
SB605.SG	20	0.04402313879018532	0.0001061238458082564
SB605.SG	21	0.0442057076749645	0.00028869273058743095
SB605.SG	22	0.04492802909954918	0.0010110141551721158
PA86.SG	1	0.029156746484660732	-0.001254223740403737
PA86.SG	2	0.032465006369450086	0.0020540361443856167
PA86.SG	3	0.03041065810850471	-3.121165597606834e-07
PA86.SG	4	0.030054619211883727	-0.0003563510131807425
PA86.SG	5	0.032252608477583794	0.0018416382525193245
PA86.SG	6	0.028187448201143786	-0.0022235220239206835
PA86.SG	7	0.031842307888543114	0.0014313376634786448
PA86.SG	8	0.029866583862438675	-0.0005443863626257948
PA86.SG	9	0.028511251987523762	-0.0018997182375407075
PA86.SG	10	0.028352511885024936	-0.002058458340039534
PA86.SG	11	0.031619977972699935	0.0012090077476354655
PA86.SG	12	0.031037268268181623	0.000626298043117153
PA86.SG	13	0.03034484090029615	-6.612932476831798e-05
PA86.SG	14	0.03153496525684799	0.0011239950317835229
PA86.SG	15	0.030201759933850075	-0.00020921029121439422
PA86.SG	16	0.03095737507876499	0.0005464048537005203
PA86.SG	17	0.03109756082918149	0.0006865906041170211
PA86.SG	18	0.03009491020194139	-0.0003160600231230798
PA86.SG	19	0.030632329685980862	0.0002213594609163927
PA86.SG	20	0.029039668374581582	-0.0013713018504828874
PA86.SG	21	0.030809294009020206	0.00039832378395573617
PA86.SG	22	0.030531548502579883	0.00012057827751541308
I6558.AG	1	0.08467381932095548	0.0030656521147762184
I6558.AG	2	0.09067588325975658	0.009067716053577313
I6558.AG	3	0.08577185380920717	0.004163686603027905
I6558.AG	4	0.07938026026011688	-0.002227906946062383
I6558.AG	5	0.07486304648005485	-0.006745120726124418
I6558.AG	6	0.07725880741609552	-0.0043493597900837455
I6558.AG	7	0.07876679108901562	-0.0028413761171636465
I6558.AG	8	0.07755913721528426	-0.004049029990895001
I6558.AG	9	0.0755334314034017	-0.006074735802777564
I6558.AG	10	0.08744597786302293	0.005837810656843662
I6558.AG	11	0.07710005556378854	-0.004508111642390719
I6558.AG	12	0.0906723508240771	0.009064183617897834
I6558.AG	13	0.07932192854218466	-0.0022862386639946053
I6558.AG	14	0.07769140829991408	-0.00391675890626518
I6558.AG	15	0.08243259825150256	0.0008244310453233011
I6558.AG	16	0.07996191053934994	-0.0016462566668293266
I6558.AG	17	0.08644770157414051	0.004839534367961251
I6558.AG	18	0.07973806972903177	-0.0018700974771474893
I6558.AG	19	0.07857752797678702	-0.003030639229392243
I6558.AG	20	0.08243531889990191	0.000827151693722647
I6558.AG	21	0.0883943732831672	0.006786206076987933
I6558.AG	22	0.08105844425879184	-0.000549722947387421
RISE503.SG	1	0.03939360808682101	-0.0010958270553061839
RISE503.SG	2	0.038861925595715247	-0.0016275095464119496
RISE503.SG	3	0.04150761218309507	0.001018177040967877
RISE503.SG	4	0.04115408856600603	0.000664653423878836
RISE503.SG	5	0.04236256583531192	0.0018731306931847255
RISE503.SG	6	0.04120414762319019	0.0007147124810629943
RISE503.SG	7	0.04237405523528036	0.0018846200931531623
RISE503.SG	8	0.04188013040174988	0.0013906952596226818
RISE503.SG	9	0.04079815556941963	0.000308720427292436
RISE503.SG	10	0.03985536542064575	-0.000634069721481445
RISE503.SG	11	0.039337644939713805	-0.0011517902024133914
