genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	3.6350000000000002	0.3508771929824561	19	0.04751045765436904
RNI013.SG	3.645	0.0	26	0.04748691658811875
RNI013.SG	3.6550000000000002	0.0	17	0.04746367820030893
RNI013.SG	3.665	0.11764705882352941	18	0.04744073859926205
RNI013.SG	3.6750000000000003	0.0	19	0.047418093943337715
RNI013.SG	3.685	0.24242424242424243	22	0.047395740440289255
RNI013.SG	3.6950000000000003	0.24242424242424246	12	0.04737367434662871
RNI013.SG	3.705	-0.019047619047619042	15	0.047351891966999855
RNI013.SG	3.7150000000000003	0.4666666666666667	16	0.04733038965355941
RNI013.SG	3.725	0.0	17	0.04730916380536609
RNI013.SG	3.735	0.0	17	0.047288210867777604
RNI013.SG	3.745	0.16666666666666666	16	0.04726752733185534
RNI013.SG	3.755	0.0	8	0.04724710973377675
RNI013.SG	3.765	0.07843137254901962	18	0.04722695465425525
RNI013.SG	3.775	-0.09090909090909091	12	0.047207058717967626
RNI013.SG	3.785	0.16374269005847955	19	0.04718741859298877
RNI013.SG	3.795	0.0	18	0.047168030990233666
RNI013.SG	3.805	-0.03333333333333333	25	0.047148892662906616
RNI013.SG	3.815	-0.03508771929824561	19	0.047130000405957474
RNI013.SG	3.825	-0.012903225806451613	31	0.047111351055544905
RNI013.SG	3.835	0.0	19	0.04709294148850658
RNI013.SG	3.845	-0.031578947368421054	20	0.04707476862183609
RNI013.SG	3.855	0.4415584415584416	22	0.0470568294121667
RNI013.SG	3.865	0.26373626373626374	14	0.047039120855261636
RNI013.SG	3.875	0.18333333333333332	16	0.04702163998551101
RNI013.SG	3.8850000000000002	0.17543859649122806	19	0.04700438387543515
RNI013.SG	3.895	0.0	18	0.04698734963519437
RNI013.SG	3.9050000000000002	0.0	22	0.046970534412104956
RNI013.SG	3.915	0.0	22	0.04695393539016153
RNI013.SG	3.9250000000000003	0.0	20	0.04693754978956536
RNI013.SG	3.935	0.0	17	0.0469213748662589
RNI013.SG	3.9450000000000003	0.0	21	0.04690540791146623
RNI013.SG	3.955	0.0	12	0.04688964625123942
RNI013.SG	3.9650000000000003	0.30303030303030304	12	0.04687408724601072
RNI013.SG	3.975	-0.014705882352941176	17	0.04685872829015055
RNI013.SG	3.9850000000000003	-0.04395604395604395	14	0.046843566811531116
RNI013.SG	3.995	-0.025974025974025972	22	0.04682860027109565
RNI013.SG	4.005	-0.015810276679841896	23	0.04681382616243324
RNI013.SG	4.015	-0.021052631578947368	20	0.04679924201135907
RNI013.SG	4.0249999999999995	0.0	27	0.04678484537550003
RNI013.SG	4.034999999999999	-0.06521739130434782	24	0.046770633843885794
RNI013.SG	4.045	-0.024615384615384615	26	0.04675660503654495
RNI013.SG	4.055	-0.036923076923076927	26	0.04674275660410651
RNI013.SG	4.0649999999999995	-0.02857142857142857	21	0.04672908622740645
RNI013.SG	4.074999999999999	-0.07619047619047618	15	0.04671559161709931
RNI013.SG	4.085	-0.0522875816993464	18	0.046702270513274795
RNI013.SG	4.095	0.04678362573099415	19	0.04668912068507935
RNI013.SG	4.1049999999999995	-0.07619047619047618	15	0.046676139930342524
RNI013.SG	4.114999999999999	-0.06926406926406926	22	0.04666332607520821
RNI013.SG	4.125	-0.05555555555555555	9	0.04665067697377057
RNI013.SG	4.135	0.17777777777777778	10	0.046638190507714686
RNI013.SG	4.145	-0.20512820512820515	13	0.04662586458596178
RNI013.SG	4.154999999999999	0.0	19	0.04661369714431908
RNI013.SG	4.165	-0.05161290322580645	31	0.04660168614513406
RNI013.SG	4.175	0.15019762845849802	23	0.04658982957695328
RNI013.SG	4.185	0.0	18	0.04657812545418547
RNI013.SG	4.194999999999999	0.0	17	0.046566571816769035
RNI013.SG	4.205	0.05714285714285713	15	0.046555166729843805
RNI013.SG	4.215	0.0	18	0.046543908283427
RNI013.SG	4.225	-0.0130718954248366	18	0.04653279459209339
RNI013.SG	4.234999999999999	-0.04395604395604395	14	0.04652182379465952
