genetic_id,group_id,locality,country,lat,lon,date_bp,date_sd,full_date,coverage,snps_hit,mol_sex,assessment,angsd_contam,hapconx_contam,damage,y_hap,mt_hap,flags
GaozhaiM1_1_1.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2262.0,47.0,395-231 calBCE,0.0654,67551.0,M,PROVISIONAL_PASS,..,..,,O-Y20,..,low_power
GaozhaiM1_2_5.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,2.2542,694472.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
GaozhaiM4_11.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,2.0604,636264.0,M,PROVISIONAL_PASS,..,..,,O-CTS3776,..,
GaozhaiM4_14.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,2.6642,780635.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
GaozhaiM4_15.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,0.0666,70605.0,M,PROVISIONAL_PASS,..,..,,C-F2613,..,low_power
GaozhaiM4_20.AG,China_IA,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2423.0,39.0,541-406 calBCE,3.4578,803093.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
GaozhaiM4_2.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2213.0,53.0,355-172 calBCE,3.0111,798696.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
GaozhaiM4_4.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,2.7447,685733.0,M,PROVISIONAL_PASS,..,..,,D-F17034,..,
GaozhaiM4_5.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,2.6,747223.0,M,PROVISIONAL_PASS,..,..,,D-Y14729,..,
GaozhaiM4_6.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,2.8947,772805.0,M,PROVISIONAL_PASS,..,..,,D-Y14729,..,
GaozhaiM4_7.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,3.6682,763918.0,M,PROVISIONAL_PASS,..,..,,C-CTS10923,..,
GaozhaiM4_8.AG,China_IA_Hellenistic,"Gaozhai (Yunnan, West_YN)",China,27.27,100.25,2300.0,144.0,600-100 calBCE,2.4116,752226.0,M,PROVISIONAL_PASS,..,..,,D-F17034,..,
GuchengcunM2.AG,China_MLBA,"Guchengcun (Yunnan, Central_YN)",China,24.72,102.6,3594.0,55.0,1740-1548 calBCE,4.0429,883803.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
HaibaoshanM75_d_LowCov_d.SG,China_MBA,"Haibaoshan (Yunnan, Central_YN)",China,24.76,102.74,141.0,73.0,1682-1936 calBCE,0.0558,61856.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,low_power
HaibaoshanM76_d_d.SG,China_MLBA,"Haibaoshan (Yunnan, Central_YN)",China,24.76,102.74,287.0,78.0,1528-1799 calBCE,0.0711,77756.0,M,PROVISIONAL_PASS,..,..,,..,..,low_power
HaibaoshanM96.SG,China_EIA,"Haibaoshan (Yunnan, Central_YN)",China,24.76,102.74,2735.0,10.0,803-767 calBCE,1.4327,837565.0,M,PROVISIONAL_PASS,..,..,,O-CTS3776,..,
HongtupoM1.AG,China_Roman,"Hongtupo (Yunnan, West_YN)",China,25.6,100.36,1912.0,45.0,40 calBCE-116 calCE,0.537,232922.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
HongtupoM2.AG,China_Roman,"Hongtupo (Yunnan, West_YN)",China,25.6,100.36,1900.0,87.0,100 calBCE - 200 calCE,0.5097,266803.0,M,PROVISIONAL_PASS,..,..,,O-CTS1642,..,
HongtupoM3_LowCov.AG,China_Roman,"Hongtupo (Yunnan, West_YN)",China,25.6,100.36,1900.0,87.0,100 calBCE - 200 calCE,0.0401,42575.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,low_power
JiangbianM165.AG,China_Roman,"Jiangbian (Yunnan, West_YN)",China,25.96,101.89,1850.0,57.0,1-200 calCE,0.2433,215237.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JiangxifenM382.SG,China_Roman,"Jiangxifen (Yunnan, West_YN)",China,25.7,102.2,1850.0,57.0,1-200 calCE,0.3678,341238.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JiangxifenM405.SG,China_Roman,"Jiangxifen (Yunnan, West_YN)",China,25.7,102.2,1850.0,57.0,1-200 calCE,0.2304,232737.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JiangxifenM437.SG,China_Roman,"Jiangxifen (Yunnan, West_YN)",China,25.7,102.2,1850.0,57.0,1-200 calCE,0.5662,479247.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JiangxifenM489.AG,China_Roman,"Jiangxifen (Yunnan, West_YN)",China,25.7,102.2,1885.0,23.0,8-123 calCE,0.5569,395288.0,M,PROVISIONAL_PASS,..,..,,O-CTS2643,..,
JiangxifenM492.SG,China_Roman,"Jiangxifen (Yunnan, West_YN)",China,25.7,102.2,1850.0,57.0,1-200 calCE,0.7196,570297.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JiangxifenM65.SG,China_IA,"Jiangxifen (Yunnan, West_YN)",China,25.7,102.2,2530.0,105.0,749-412 calBCE,0.5731,482814.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JichaM11.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2520.0,99.0,743-399 calBCE,0.8599,518233.0,M,PROVISIONAL_PASS,..,..,,O-Y34065,..,
JichaM14.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,3.0319,815949.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JichaM1.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,2.0237,729460.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JichaM22.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,1.5194,686620.0,M,PROVISIONAL_PASS,..,..,,O-CTS5308,..,
JichaM31.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2524.0,98.0,748-402 calBCE,1.6889,709817.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JichaM35.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2580.0,98.0,775-486 calBCE,3.6966,901454.0,M,PROVISIONAL_PASS,..,..,,O-Y213049,..,
JichaM37.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,2.9544,800445.0,M,PROVISIONAL_PASS,..,..,,O-Y34065,..,
JichaM42.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,2.3457,762925.0,M,PROVISIONAL_PASS,..,..,,O-Y34065,..,
JichaM52.AG,China_Yunnan_Jicha_BA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 BCE,3.3184,812934.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JichaM5.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,1.6317,721453.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JichaM6.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,3.101,796527.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JichaM8.AG,China_IA,"Jicha (Yunnan, West_YN)",China,27.34,99.1,2500.0,144.0,800-300 calBCE,1.4603,669331.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM15_2.SG,China_Roman,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1945.0,32.0,50calBCE - 60calCE,0.4418,394659.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM15_4_3.SG,China_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1479.0,38.0,405-527 calCE,0.4744,417529.0,M,PROVISIONAL_PASS,..,..,,O-Z24091,..,
JinlianshanM15_4_4.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.5122,444766.0,M,PROVISIONAL_PASS,..,..,,O-M111,..,
JinlianshanM15_4_6.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.2524,219795.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM15_4_7.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,1.9605,538207.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM15_4_9.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.2723,259864.0,M,PROVISIONAL_PASS,..,..,,O-M1368,..,
JinlianshanM15_5_1.AG.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,1.6819,719405.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM15_5_1.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,1.2592,595636.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM15_5_1_sg.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.4227,367919.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM15_5_5.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.2641,254658.0,M,PROVISIONAL_PASS,..,..,,O-M1283,..,
JinlianshanM15_5.AG.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,5.3957,1069401.0,M,PROVISIONAL_PASS,..,..,,O-K644,..,
JinlianshanM15_5.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,4.0484,912884.0,M,PROVISIONAL_PASS,..,..,,O-K644,..,
JinlianshanM15_5_sg.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,1.3473,798178.0,M,PROVISIONAL_PASS,..,..,,O-K644,..,
JinlianshanM29_2_1.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.2642,260709.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM29_2_4.AG.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,6.2986,991715.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM29_2_4.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,4.5335,781696.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM29_2_4_sg.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,1.7667,836365.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM29_2.SG,China_IA_Hellenistic,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,2215.0,54.0,358-171 calBCE,0.3724,342394.0,M,PROVISIONAL_PASS,..,..,,O-F2524,..,
JinlianshanM29_4_2.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.5873,487655.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM29_4_4.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.9524,572868.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM29_4_5.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.3915,333279.0,M,PROVISIONAL_PASS,..,..,,O-F1252,..,
JinlianshanM30_1_2.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.5132,437815.0,M,PROVISIONAL_PASS,..,..,,N-F1486,..,
JinlianshanM30_3.SG,China_IA_Hellenistic,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,2180.0,70.0,351-108 calBCE,0.5152,440564.0,M,PROVISIONAL_PASS,..,..,,O-Z24091,..,
JinlianshanM32_2_1.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.0688,74713.0,M,PROVISIONAL_PASS,..,..,,N-CTS12473,..,low_power
JinlianshanM62.AG.SG,China_EIA,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,2852.0,44.0,978-825 calBCE,4.3736,916210.0,M,PROVISIONAL_PASS,..,..,,O-M1310,..,
JinlianshanM62.AG,China_EIA,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,2852.0,44.0,978-825 calBCE,3.3123,723314.0,M,PROVISIONAL_PASS,..,..,,O-M1310,..,
JinlianshanM62_sg.SG,China_EIA,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,2852.0,44.0,978-825 calBCE,1.0618,663777.0,M,PROVISIONAL_PASS,..,..,,O-M1310,..,
JinlianshanM63.AG.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,3.2493,932621.0,M,PROVISIONAL_PASS,..,..,,O-Y26463,..,
JinlianshanM63.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,2.8158,843863.0,M,PROVISIONAL_PASS,..,..,,O-Y26463,..,
JinlianshanM63_sg.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.4335,388986.0,M,PROVISIONAL_PASS,..,..,,O-Y26463,..,
JinlianshanM67_2.SG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.4937,435359.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
JinlianshanM73_1_d_d.AG,China_Roman_LateAntiquity,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,1700.0,173.0,50calBCE - 550calCE,0.0754,81145.0,M,PROVISIONAL_PASS,..,..,,..,..,low_power
JinlianshanM75_2_1.SG,China_IA,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,2528.0,97.0,746-410 calBCE,0.7395,575668.0,M,PROVISIONAL_PASS,..,..,,O-Z39485,..,
JinlianshanM75_4_1.AG,China_IA_Hellenistic,"Jinlianshan (Yunnan, Central_YN)",China,24.7,103.0,2151.0,198.0,345-56 calBCE,0.7615,542967.0,M,PROVISIONAL_PASS,..,..,,O-M1368,..,
JinshashanM138.AG,China_Roman_LateAntiquity,"Jinshashan (Yunnan, Central_YN)",China,24.7,102.71,1700.0,173.0,50calBCE - 550calCE,0.7676,481350.0,M,PROVISIONAL_PASS,..,..,,N-F1154,..,
LadianM101.AG,China_LBA_EIA,"Ladian (Yunnan, West_YN)",China,25.94,101.88,3300.0,289.0,1851-851 calBCE,1.0057,542963.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
LadianM26.AG,China_LBA_EIA,"Ladian (Yunnan, West_YN)",China,25.94,101.88,3300.0,318.0,1900-800 calBCE,0.3025,258203.0,M,PROVISIONAL_PASS,..,..,,C-CTS10923,..,
LadianM48.AG,China_LBA_EIA,"Ladian (Yunnan, West_YN)",China,25.94,101.88,3300.0,318.0,1900-800 calBCE,0.251,222147.0,M,PROVISIONAL_PASS,..,..,,D-PH4979,..,
LadianM78.AG,China_LBA_EIA,"Ladian (Yunnan, West_YN)",China,25.94,101.88,3300.0,318.0,1900-800 calBCE,0.3086,257257.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
MopanshanM3.AG,China_MBA,"Mopanshan (Yunnan, West_YN)",China,25.7,102.0,3738.0,53.0,1881-1697 calBCE,1.2437,563780.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiH4.AG.SG,China_N,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,7023.0,78.0,5209-4939 calBCE,3.4054,839984.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiH4.AG,China_N,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,7023.0,78.0,5209-4939 calBCE,2.8551,691251.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiH4_sg.SG,China_N,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,7023.0,78.0,5209-4939 calBCE,0.5503,462346.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiM11.SG,China_C,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,5253.0,105.0,3486-3121 calBCE,0.5258,455828.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiM12.SG,China_EBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,4515.0,56.0,2662-2468 calBCE,0.4752,420690.0,M,PROVISIONAL_PASS,..,..,,O-M1368,..,
XingyiM13.SG,China_EBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,4747.0,56.0,2894-2701 calBCE,0.5096,417240.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiM14.SG,China_EBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,4466.0,31.0,2570-2461 calBCE,0.4391,404419.0,M,PROVISIONAL_PASS,..,..,,O-Y26463,..,
XingyiM15.SG,China_EBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,4915.0,53.0,3024-2908 calBCE,0.6292,518370.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiM17.AG,China_MLBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,3592.0,58.0,1732-1541 calBCE,5.4608,721069.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiM18.SG,China_MBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,3738.0,53.0,1880-1696 calBCE,0.5632,479640.0,M,PROVISIONAL_PASS,..,..,,O-Y26463,..,
XingyiM19.SG,China_MBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,1698.0,72.0,1873-1622 calBCE,0.4656,416601.0,M,PROVISIONAL_PASS,..,..,,O-Z39485,..,
XingyiM1.SG,China_LBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,3425.0,24.0,1515-1434 calBCE,0.4718,418888.0,M,PROVISIONAL_PASS,..,..,,O-Z39485,..,
XingyiM20.AG,China_EBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,4954.0,50.0,3091-2918 calBCE,0.1996,194655.0,M,PROVISIONAL_PASS,..,..,,O-PK4,..,low_power
XingyiM2.SG,China_MBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,1880.0,71.0,1879-1632 calBCE,0.4459,382799.0,M,PROVISIONAL_PASS,..,..,,O-Y26463,..,
XingyiM3.AG,China_MBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,1745.0,72.0,1862-1624 calBCE,4.9427,780433.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiM4.SG,China_MLBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,3514.0,23.0,1615-1513 calBCE,0.6061,506911.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XingyiM5.AG,China_MBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,1745.0,72.0,1862-1624 calBCE,3.7197,706993.0,M,PROVISIONAL_PASS,..,..,,O,..,
XingyiM6_Com.AG,China_EBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,4495.0,31.0,2570-2461 calBCE,0.0375,41758.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,low_power
XingyiM7.AG,China_EBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,4406.0,63.0,2566-2347 calBCE,0.1117,117522.0,M,PROVISIONAL_PASS,..,..,,C-CTS10923,..,low_power
XingyiW3.SG,China_MLBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,3519.0,30.0,1621-1518 calBCE,0.4995,440212.0,M,PROVISIONAL_PASS,..,..,,O-Y26463,..,
XingyiW4.SG,China_MBA,"Xingyi (Yunnan, Central_YN)",China,24.19,102.82,3808.0,50.0,1945-1773 calBCE,0.5195,452435.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XueshanM17.SG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,0.3238,310068.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XueshanM19.AG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,0.1965,183701.0,M,PROVISIONAL_PASS,..,..,,O-M1706,..,low_power
XueshanM21.AG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,0.417,348604.0,M,PROVISIONAL_PASS,..,..,,O-Z39485,..,
XueshanM22.AG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,0.3114,263674.0,M,PROVISIONAL_PASS,..,..,,O-Z39485,..,
XueshanM23.SG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,0.2533,246482.0,M,PROVISIONAL_PASS,..,..,,O-Z39485,..,
XueshanM25_1.AG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,0.3088,267142.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XueshanM26_1_d_d.SG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,0.2399,243624.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XueshanM27.AG,China_LBA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,3439.0,28.0,1533-1446 calBCE,1.2154,549549.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
XueshanM28.SG,China_LBA_EIA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2950.0,346.0,1600-400 calBCE,2.1521,976081.0,M,PROVISIONAL_PASS,..,..,,O-MF8526,..,
XueshanT0505_3.SG,China_IA,"Xueshan (Yunnan, Central_YN)",China,24.7,103.0,2520.0,92.0,730-411 calBCE,0.6766,527443.0,M,PROVISIONAL_PASS,..,..,,O-F2924,..,
BLG-M76-2.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,5818.0,53.0,3960–3777 BCE,0.467,396887.0,M,PROVISIONAL_PASS,..,..,,O-F876,..,
BLG-M167.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,5935.0,92.0,4155–3817 BCE,0.4361,356894.0,M,PROVISIONAL_PASS,..,..,,O-Y30484,..,
BLG-M174.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,6040.0,75.0,4221–3961 BCE,0.5343,428840.0,M,PROVISIONAL_PASS,..,..,,O-Y168280,..,
BLG-M179-1.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,5839.0,52.0,3981–3798 BCE,0.5094,379373.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
BLG-M180.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,6025.0,76.0,4217–3954 BCE,0.1036,109867.0,M,PROVISIONAL_PASS,..,..,,O-Y20,..,low_power
BLG-M184.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,5878.0,68.0,4047–3810 BCE,0.0511,55838.0,M,PROVISIONAL_PASS,..,..,,O-CTS2643,..,low_power
BLG-M224-3.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,5458.0,73.0,3635-3381 BCE,1.1386,701538.0,M,PROVISIONAL_PASS,..,..,,O-Y168280,..,
BLG-M231.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,5884.0,66.0,4049–3820 BCE,0.6684,527852.0,M,PROVISIONAL_PASS,..,..,,O-Y30484,..,
BLG-M261.SG,China_Baligang_N_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,5839.0,51.0,3978–3801 BCE,0.4848,395959.0,M,PROVISIONAL_PASS,..,..,,O-F1448,..,
BLG-M13-6.SG,China_Baligang_LN_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,6950.0,577.0,6000-4000 BCE,1.4544,695017.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
BLG-M13-20.SG,China_Baligang_LN_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,6950.0,577.0,6000-4000 BCE,0.1883,177970.0,M,PROVISIONAL_PASS,..,..,,O-F876,..,low_power
BLG-M13-39A.SG,China_Baligang_LN_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,6950.0,577.0,6000-4000 BCE,0.2525,204857.0,F,PROVISIONAL_PASS,n/a (female),n/a (female),,..,..,
BLG-M13-67.SG,China_Baligang_LN_Yangshao,"Baligang (Nanyang, Dengzhou)",China,32.691667,112.134722,6950.0,577.0,6000-4000 BCE,1.5908,746889.0,M,PROVISIONAL_PASS,..,..,,O-Y168280,..,
