genetic_id,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP
NUL001.AG,0.046721,0.020637,10594,0.036229,0.022496,1.61,16613,0.012416,0.031264,0.397,9002
NUR002.AG,0.025515,0.00835,93890,0.031212,0.007883,3.959,147464,3.1e-05,0.013252,0.002,76466
SBL001.AG,0.040681,0.013454,40701,0.040126,0.012975,3.093,63989,0.024912,0.018844,1.322,34631
SGZ001.AG,0.034576,0.007427,116620,0.04189,0.007445,5.627,183450,0.026782,0.011607,2.307,93492
SGZ002.AG,0.040919,0.009739,118253,0.033219,0.008308,3.998,185860,0.004566,0.011415,0.4,94362
SHD001.AG,0.037578,0.008503,117950,0.041938,0.008346,5.025,185361,0.022846,0.010073,2.268,93116
SMV001.AG,0.027036,0.008371,107087,0.033154,0.007435,4.459,168578,0.017264,0.013651,1.265,87581
SMV002.AG,0.031377,0.009572,111773,0.034192,0.008079,4.232,175314,0.013366,0.010535,1.269,89755
SRK001.AG,0.043093,0.010159,116178,0.041582,0.008755,4.75,182497,0.019125,0.012221,1.565,92817
TAL003.AG,0.038998,0.009579,111867,0.036797,0.009273,3.968,176129,0.011717,0.010892,1.076,89617
DA13.AG,0.039609,0.010653,106570,0.035325,0.010046,3.516,167588,0.009657,0.012386,0.78,85460
TAL005.AG,0.033865,0.010247,99899,0.036742,0.009589,3.832,157412,0.021053,0.011474,1.835,80944
VOR001a.AG,0.072974,0.034944,6251,0.038409,0.034997,1.097,9885,0.027184,0.041959,0.648,5489
WAR001.AG,0.029153,0.009446,115278,0.033772,0.010008,3.374,181357,0.002422,0.011913,0.203,92767
brn012.SG,0.026159,0.021011,22059,0.020013,0.020493,0.977,34385,-0.036102,0.024531,-1.472,16507
cta016.SG,0.038624,0.007835,136387,0.038887,0.00779,4.992,214117,0.016736,0.010215,1.638,102987
irk008.SG,0.043982,0.017961,23045,0.040694,0.020092,2.025,35896,0.022575,0.028855,0.782,17301
irk017.SG,0.030599,0.008534,110443,0.038824,0.008209,4.729,173261,0.007297,0.012221,0.597,86605
irk050.SG,0.016385,0.017518,18391,0.01466,0.015901,0.922,28550,-0.017595,0.023368,-0.753,13936
irk051.SG,0.040578,0.009101,133039,0.044476,0.008278,5.373,208720,0.014775,0.009676,1.527,100722
irk076.SG,-0.005778,0.025948,8992,0.012606,0.025793,0.489,14030,-0.020814,0.037962,-0.548,6790
irk078.SG,0.042207,0.018551,23358,0.04273,0.018158,2.353,35898,-0.003798,0.023313,-0.163,17069
mak026.SG,0.02012,0.009979,55342,0.029397,0.011631,2.528,85889,-0.012785,0.015248,-0.838,42237
N2a.SG,-0.011706,0.034085,7572,-0.009943,0.030347,-0.328,11741,-0.014854,0.039867,-0.373,5661
N4a1.SG,0.046803,0.01375,34705,0.037419,0.013724,2.726,52982,0.008968,0.024389,0.368,24750
I15933.SG,0.033756,0.010529,76143,0.03545,0.008839,4.011,118685,0.028741,0.012244,2.347,57869
yak022.SG,0.04396,0.008151,137648,0.043768,0.008425,5.195,216274,0.001266,0.010407,0.122,104076
yak023.SG,0.038835,0.011629,54961,0.039522,0.010532,3.753,86142,-0.006312,0.017088,-0.369,41888
yak024.SG,0.026348,0.008142,137287,0.029661,0.008317,3.566,215728,-0.004581,0.010555,-0.434,103838
yak025.SG,0.035279,0.013431,37237,0.049374,0.0133,3.712,58003,0.051771,0.019666,2.633,28281
BOG019.SG,0.040435,0.012103,46034,0.038755,0.010988,3.527,71623,-0.016363,0.019556,-0.837,35256
BOG020.SG,0.042948,0.007469,127899,0.044699,0.006589,6.784,200345,0.018825,0.008969,2.099,97264
BOG024.SG,0.03101,0.009963,61799,0.024612,0.009981,2.466,96137,0.025484,0.01475,1.728,47566
BOG028.SG,0.031119,0.010399,105410,0.032081,0.009143,3.509,164509,0.018959,0.01273,1.489,80716
CTG025.SG,0.029319,0.016076,29517,0.018947,0.015013,1.262,45597,-0.012086,0.024148,-0.501,22831
G23.SG,0.038946,0.013253,51772,0.028956,0.013249,2.185,80376,0.006104,0.016078,0.38,39771
G31.SG,0.055194,0.014907,29025,0.042731,0.012756,3.35,45138,0.029816,0.018974,1.571,21566
G37.SG,0.031839,0.016442,34285,0.02029,0.013708,1.48,53696,-0.017981,0.019676,-0.914,27276
G62.SG,0.022907,0.011491,72886,0.030903,0.011099,2.784,112882,0.009798,0.013957,0.702,53386
G65.SG,0.047343,0.010979,36712,0.053727,0.011273,4.766,56596,0.028682,0.023508,1.22,27536
G66.SG,0.061628,0.016272,16865,0.068277,0.016295,4.19,26227,0.005315,0.025556,0.208,12987
G76a.SG,0.034213,0.00918,74480,0.034358,0.007885,4.358,115299,0.028079,0.015009,1.871,55731
geo005.SG,0.03832,0.022176,12054,0.018927,0.021244,0.891,18779,0.038536,0.034262,1.125,8994
geo006.SG,0.053172,0.036941,5758,0.04307,0.031505,1.367,8941,-0.011713,0.052877,-0.222,4231
geo015.SG,0.056292,0.018448,23783,0.050657,0.01916,2.644,36813,0.021019,0.022026,0.954,17891
geo029.SG,0.023161,0.024157,13668,0.037658,0.020644,1.824,21259,0.03709,0.033303,1.114,10675
I4029.SG,0.032208,0.008924,137734,0.029017,0.00889,3.264,216432,0.007229,0.011389,0.635,104143
Gordion002.SG,0.043074,0.018807,11663,0.060511,0.017984,3.365,18048,0.076171,0.032242,2.362,8903
gur017.SG,0.021336,0.015501,30634,0.016274,0.015842,1.027,47779,-0.012137,0.027719,-0.438,23839
gur019.SG,0.089607,0.035143,5038,0.068518,0.030651,2.235,7713,0.013694,0.05959,0.23,3759
mus005.SG,0.030327,0.009957,129385,0.028275,0.010021,2.822,202858,0.009505,0.010712,0.887,98720
mus006.SG,0.053453,0.012759,20577,0.080073,0.012729,6.291,31874,0.044356,0.028278,1.569,15363
sha003.SG,0.03819,0.007766,134326,0.035263,0.007659,4.604,210681,0.025563,0.010774,2.373,101296
sha004.SG,0.032061,0.007875,134889,0.029071,0.00809,3.594,211647,0.005227,0.011606,0.45,101666
sha006.SG,0.028527,0.007114,128429,0.030355,0.007609,3.989,201035,0.010696,0.010819,0.989,96474
sha007.SG,0.03035,0.008108,134483,0.032661,0.007285,4.483,210932,0.028783,0.012749,2.258,101260
sha008.SG,0.037951,0.007909,118726,0.035616,0.007788,4.573,185407,0.018116,0.01308,1.385,88748
sha009.SG,0.036405,0.012693,34651,0.023524,0.013329,1.765,53555,0.005325,0.020178,0.264,25783
sha010.SG,0.044257,0.00949,107959,0.045186,0.009229,4.896,168709,0.035766,0.0132,2.709,81277
sha014.SG,0.03556,0.010041,121361,0.032633,0.009753,3.346,189789,0.016713,0.012901,1.296,90579
ulu117.SG,0.0481,0.013803,46980,0.056331,0.013082,4.306,72806,0.02157,0.017947,1.202,36193
zrj003.SG,0.051431,0.013237,32190,0.036416,0.013189,2.761,49793,-0.017299,0.020083,-0.861,23620
chy001.SG,0.02801,0.014307,47615,0.028957,0.013336,2.171,74027,0.018784,0.016398,1.146,36149
chy002.SG,0.04133,0.009956,84175,0.036507,0.010089,3.618,131570,0.027179,0.016446,1.653,63801
cim357.SG,0.0333,0.014471,34519,0.028317,0.013613,2.08,53637,-0.006939,0.020915,-0.332,25954
cim359.SG,0.041303,0.010308,66025,0.041935,0.010241,4.095,102624,0.01032,0.01378,0.749,49275
kzb001.SG,0.030402,0.017546,26115,0.020259,0.016894,1.199,40742,-0.006848,0.021956,-0.312,20550
kzb002.SG,0.02642,0.008902,125544,0.018866,0.008471,2.227,196924,0.00516,0.010579,0.488,95251
kzb003.SG,-0.003098,0.020565,15681,0.006932,0.021037,0.33,24430,-0.062739,0.030625,-2.049,12002
kzb005.SG,0.035206,0.010977,74237,0.039714,0.010275,3.865,115699,0.016507,0.013804,1.196,55925
kzb006.SG,0.038563,0.009177,93942,0.041001,0.008754,4.683,146492,0.025196,0.015427,1.633,71498
kzb007.SG,0.04196,0.007735,125461,0.043361,0.007302,5.938,196392,0.013835,0.010584,1.307,94847
kzb008.SG,0.031886,0.009067,95529,0.035055,0.008379,4.184,149041,0.031751,0.012343,2.573,72094
kzb009.SG,0.038515,0.012686,72545,0.035175,0.012575,2.797,112809,0.023455,0.013996,1.676,54634
mur001_srubnaya.SG,0.024264,0.030418,7859,0.026593,0.025245,1.053,12212,0.018309,0.045812,0.4,5959
mur002_srubnaya.SG,0.058731,0.051699,4172,0.06258,0.041753,1.499,6516,0.000299,0.062898,0.005,3109
mur003.SG,0.03761,0.008431,117114,0.042093,0.007863,5.353,183379,0.002736,0.010405,0.263,89466
mur004.SG,0.044128,0.009876,98092,0.046911,0.009205,5.096,153381,0.004993,0.011858,0.421,74925
scy009.SG,0.046323,0.010084,118629,0.042306,0.010125,4.179,185455,0.028569,0.011956,2.389,89930
scy010.SG,0.052418,0.012302,54556,0.048322,0.011482,4.208,84987,0.024826,0.017741,1.399,41686
scy011.SG,0.057373,0.017016,30972,0.056811,0.017279,3.288,48182,0.009307,0.02253,0.413,24403
scy192.SG,0.051404,0.011287,55195,0.051061,0.010888,4.69,86325,0.009039,0.016528,0.547,42468
scy193.SG,0.053505,0.041333,4022,0.023298,0.043462,0.536,6235,0.037302,0.071778,0.52,3133
scy197.SG,0.017148,0.011508,43604,0.027906,0.01092,2.555,67296,0.034887,0.020708,1.685,33283
scy300.SG,0.044023,0.012954,50010,0.048319,0.011462,4.216,77403,0.008556,0.01414,0.605,36855
scy301.SG,0.024495,0.009312,92183,0.021312,0.010271,2.075,143631,0.00101,0.011394,0.089,68878
scy303.SG,0.023896,0.008859,83776,0.03248,0.00842,3.858,131075,0.004688,0.012469,0.376,64106
scy311.SG,0.026414,0.016165,38427,0.037085,0.014309,2.592,60087,0.023309,0.019614,1.188,29093
tem001.SG,0.024901,0.02098,17811,0.024021,0.020582,1.167,27667,-0.017931,0.023253,-0.771,13542
tem002.SG,0.04273,0.012478,50677,0.054225,0.012758,4.25,78928,0.023924,0.018947,1.263,38386
tem003.SG,0.055333,0.01039,98090,0.049047,0.010502,4.67,153311,-0.000201,0.01251,-0.016,73756
vik_84001.SG,0.042036,0.008721,134862,0.041245,0.0092,4.483,211735,0.009344,0.011766,0.794,102128
vik_84005.SG,0.030766,0.008937,94796,0.034913,0.008468,4.123,148309,0.004133,0.012833,0.322,74203
vik_97002.SG,0.054511,0.024682,14248,0.058602,0.022098,2.652,22072,-0.00623,0.029561,-0.211,10543
vik_97026.SG,0.01206,0.02533,12154,0.019314,0.021318,0.906,18875,0.028339,0.034114,0.831,9579
vik_grt035.SG,0.0397,0.008815,126170,0.034509,0.007637,4.518,197937,0.01262,0.010379,1.216,95890
vik_grt036.SG,0.045475,0.009092,120676,0.046142,0.008429,5.474,189075,0.02848,0.009786,2.91,91027
vik_gtm021.SG,0.023371,0.013263,48680,0.02305,0.012335,1.869,76500,-0.00171,0.014734,-0.116,39401
vik_gtm127.SG,0.020558,0.030051,8885,0.02164,0.025393,0.852,13770,0.020165,0.040544,0.497,7035
vik_KAL006.SG,0.050482,0.00886,97346,0.04938,0.008611,5.734,152296,0.019915,0.012993,1.533,75836
vik_kal009.SG,0.014277,0.018064,21701,0.018809,0.016127,1.166,33605,-0.016052,0.029914,-0.537,16146
vik_kls001.SG,0.056761,0.018451,18391,0.053842,0.017129,3.143,28604,-0.001388,0.025032,-0.055,13976
vik_nuf002.SG,0.02674,0.019609,23256,0.026829,0.018424,1.456,35814,0.008364,0.023286,0.359,17986
vik_stg020.SG,0.0592,0.021834,22280,0.049193,0.019213,2.56,34778,0.006847,0.023439,0.292,17364
vik_stg021.SG,0.035286,0.009189,131986,0.032267,0.008936,3.611,207357,0.009257,0.010689,0.866,101094
vik_stg026.SG,0.021286,0.010845,65234,0.030872,0.010507,2.938,101863,0.009141,0.013519,0.676,51341
vik_urm035.SG,0.037404,0.015388,35476,0.042747,0.012932,3.306,54416,0.004064,0.019039,0.213,26239
vik_urm045.SG,0.005181,0.023008,13277,0.028448,0.02084,1.365,20568,-0.03761,0.031311,-1.201,10132
vik_urm160.SG,0.033734,0.009596,107425,0.031712,0.00913,3.473,168011,0.016447,0.012414,1.325,82535
vik_urm161.SG,0.033934,0.022577,12574,0.037641,0.022135,1.701,19622,0.016299,0.039713,0.41,9689
AYIM22BY.AG,0.023923,0.012403,75234,0.030071,0.011617,2.588,118620,0.004975,0.014839,0.335,64730
AYIM22BN.AG,0.059585,0.024736,12162,0.067871,0.021128,3.212,19224,0.020041,0.032151,0.623,11117
C1703.AG.SG,0.026778,0.00876,123167,0.02936,0.008984,3.268,192744,0.010154,0.011985,0.847,96651
C1701.AG,0.04709,0.009786,87000,0.046041,0.009528,4.832,137269,0.033723,0.010561,3.193,76390
C1704.AG,0.035743,0.010629,72924,0.034297,0.010773,3.184,115315,0.015773,0.012766,1.236,65747
C1699.AG,0.045101,0.009693,92675,0.043652,0.009099,4.798,145686,0.019485,0.010853,1.795,79686
C1700.AG,0.04112,0.008794,89378,0.041744,0.009607,4.345,141179,0.011561,0.012359,0.935,78276
C1702.AG,0.028903,0.010694,83439,0.032556,0.01012,3.217,131913,0.013151,0.011162,1.178,74299
C794.AG,0.019944,0.012635,20106,0.044419,0.015129,2.936,31549,-0.034875,0.02854,-1.222,18246
C1707.AG,0.043701,0.01018,90847,0.037546,0.010235,3.668,143553,0.014642,0.013451,1.089,79417
C1708.AG,0.040579,0.012472,68565,0.037781,0.010903,3.465,108563,0.033674,0.014124,2.384,62362
C1705.AG,0.03105,0.008742,63762,0.022802,0.009899,2.303,100509,0.011074,0.013429,0.825,58485
C1706.AG.SG,0.055346,0.007463,101253,0.043937,0.008039,5.466,158140,0.005795,0.011212,0.517,81238
C1709.AG,0.040024,0.011895,51816,0.040394,0.012185,3.315,82342,-0.000344,0.013629,-0.025,48064
C2037.AG.SG,0.030808,0.008435,123292,0.030446,0.008287,3.674,193525,0.010899,0.011194,0.974,96928
C2036.AG,0.026555,0.032065,8074,0.029622,0.027977,1.059,12872,0.023708,0.041034,0.578,7715
C2040.AG,0.042994,0.013225,41467,0.043982,0.012638,3.48,65305,0.016814,0.016232,1.036,36570
C2041.AG,0.058418,0.021585,11690,0.058994,0.022233,2.653,18535,0.062076,0.031224,1.988,11092
C2043.AG,0.001486,0.021975,10903,-0.004418,0.018687,-0.236,17251,0.037832,0.030517,1.24,10314
C2045.AG,0.036973,0.010386,56158,0.04208,0.010842,3.881,87972,0.002324,0.01685,0.138,49465
C2046.AG,0.020429,0.01218,42682,0.029013,0.014848,1.954,67627,0.014412,0.018874,0.764,39408
C2047.AG,0.029726,0.015161,29088,0.02432,0.014539,1.673,46028,0.007708,0.020756,0.371,25993
C2048.AG,0.032905,0.010833,98237,0.037187,0.011066,3.361,155117,-0.001426,0.013172,-0.108,84516
C2049.AG,0.020223,0.018853,26653,0.029395,0.017248,1.704,42282,0.026761,0.025789,1.038,24710
C2042.AG,0.038189,0.010501,73096,0.03881,0.01128,3.44,115448,0.005902,0.013621,0.433,65227
C3344.AG,0.027343,0.00981,91876,0.027983,0.008843,3.165,145065,0.010879,0.013415,0.811,79927
C3349.AG,0.030054,0.017931,19038,0.054401,0.019029,2.859,30216,0.023257,0.024608,0.945,17597
C3343.AG.SG,0.038274,0.007234,136767,0.034302,0.007559,4.538,214809,0.010099,0.011715,0.862,103855
C3348.AG.SG,0.038503,0.008493,124976,0.038214,0.008094,4.722,196100,0.012405,0.011129,1.115,98760
C3345.AG,0.039633,0.010843,60319,0.047101,0.010684,4.408,95536,0.019417,0.015215,1.276,54758
C3350.AG,0.025647,0.011849,74019,0.032914,0.009667,3.405,117194,-0.003559,0.01592,-0.224,66300
C3351.AG,0.046543,0.01018,82652,0.045028,0.009663,4.66,130491,0.021718,0.012695,1.711,72871
C3352.AG,0.040854,0.026438,10503,0.059042,0.022217,2.657,16830,0.034477,0.031306,1.101,9891
C3353.AG,0.025358,0.010696,73678,0.027412,0.009845,2.784,116679,0.004424,0.013192,0.335,66330
C3346.AG,0.039355,0.013742,57728,0.041603,0.011205,3.713,91631,0.026746,0.01349,1.983,52774
C1712.AG,0.042365,0.011814,51858,0.045298,0.013251,3.418,82200,0.02424,0.017342,1.398,47118
C1710.AG.SG,0.040023,0.009495,123117,0.038843,0.009722,3.995,193235,0.002468,0.010546,0.234,97133
C4132.AG.SG,0.038836,0.009862,117054,0.028022,0.008952,3.13,183457,0.012318,0.010628,1.159,92091
C4268.AG.SG,0.044508,0.007311,118288,0.04227,0.007324,5.772,184450,0.013143,0.012397,1.06,90716
C4272.AG.SG,0.030824,0.009152,117429,0.037212,0.008786,4.235,183713,-0.000706,0.00902,-0.078,91706
C4273.AG.SG,0.053809,0.011405,75214,0.051412,0.01055,4.873,117625,0.007647,0.012817,0.597,59882
C4127.AG.SG,0.049637,0.009261,108701,0.048475,0.009935,4.879,169960,0.022184,0.014126,1.57,85605
C4140.AG.SG,0.028277,0.010837,56296,0.032804,0.011452,2.864,88585,0.015361,0.016437,0.935,49740
C4131.AG.SG,0.028705,0.010525,61518,0.042713,0.010445,4.09,95194,0.026793,0.015714,1.705,49207
C4255.AG.SG,0.041422,0.009752,67299,0.042382,0.010328,4.104,105500,-0.007144,0.016125,-0.443,54184
C1653.AG,0.035331,0.01679,24275,0.033321,0.015725,2.119,38052,0.027095,0.024463,1.108,20596
C1654.AG,0.037457,0.009551,93547,0.040672,0.010641,3.822,147382,0.010175,0.011949,0.852,80881
C1656.AG,-0.023283,0.029683,5791,-0.016214,0.032327,-0.502,9041,0.070972,0.039177,1.812,5100
C1652.AG,0.033187,0.010047,60210,0.031773,0.008983,3.537,95483,0.009888,0.011998,0.824,54521
C1650.AG.SG,0.046792,0.009664,105336,0.04631,0.009039,5.124,165167,0.010397,0.012677,0.82,85025
C1655.AG.SG,0.044455,0.008438,126096,0.048988,0.008483,5.775,197769,0.030732,0.011799,2.605,98628
C4149.AG.SG,0.03012,0.009324,102121,0.033791,0.009283,3.64,160004,0.0037,0.011747,0.315,82641
C1662.AG.SG,0.045269,0.010628,111247,0.047945,0.009375,5.114,174596,0.043388,0.012316,3.523,89295
C1668.AG,0.037994,0.013485,56851,0.027706,0.014011,1.977,89730,-0.005827,0.014253,-0.409,51258
C1670.AG.SG,0.033955,0.009771,99723,0.032555,0.009506,3.425,155744,0.006439,0.014153,0.455,79105
C1667.AG,0.042346,0.033073,5963,0.045683,0.029513,1.548,9495,0.088847,0.042928,2.07,5588
C1672.AG,0.05165,0.013939,36297,0.053102,0.012762,4.161,57433,0.002566,0.01941,0.132,33274
C1673.AG,0.029937,0.008413,89535,0.032707,0.008112,4.032,141596,0.018901,0.012025,1.572,78041
C1675.AG,0.036363,0.018156,29505,0.042196,0.01496,2.821,46701,0.002314,0.018311,0.126,25778
C1664.AG,0.060233,0.011274,60673,0.051197,0.011656,4.392,96148,0.012729,0.014416,0.883,53955
C4276.AG.SG,0.046114,0.008668,125097,0.040113,0.009382,4.275,195925,0.023363,0.010572,2.21,97392
C4150.AG.SG,0.03283,0.012952,46873,0.049585,0.012095,4.1,72798,0.021321,0.018448,1.156,37377
C3318.AG.SG,0.03824,0.009459,107731,0.033091,0.009535,3.471,167108,0.006249,0.011703,0.534,82685
C3312.AG,0.014365,0.019909,16121,0.029288,0.019606,1.494,25637,0.018274,0.029652,0.616,14891
C3315.AG,0.037743,0.009753,93583,0.038969,0.009293,4.193,147025,0.021898,0.010988,1.993,80450
C3317.AG,0.02469,0.019983,22196,0.037188,0.018713,1.987,35576,-0.027684,0.024,-1.153,21043
C3320.AG,0.038031,0.009222,92156,0.033614,0.008615,3.902,145393,0.021966,0.012728,1.726,80067
C3313.AG,0.021371,0.039822,6167,0.018821,0.032566,0.578,9995,-0.054809,0.045379,-1.208,6070
C3314.AG,0.027254,0.02283,21551,0.030653,0.02041,1.502,34130,-0.004984,0.024161,-0.206,20101
C791.AG,0.053359,0.009066,90032,0.056091,0.008013,7.0,141904,0.037912,0.012485,3.037,78338
C792.AG,0.048516,0.012668,36793,0.049833,0.011587,4.301,58133,0.016824,0.019151,0.878,33905
C790.AG,0.021541,0.014504,59198,0.027349,0.012344,2.216,94282,0.0145,0.016328,0.888,54771
G218M5-2.AG,0.019992,0.01339,42725,0.026996,0.013794,1.957,67630,0.015559,0.017943,0.867,39504
C3340.AG,0.054014,0.011405,36645,0.058737,0.011859,4.953,57816,0.031017,0.017273,1.796,32979
C3341.AG,0.030423,0.013421,53302,0.028038,0.013184,2.127,83965,0.01337,0.014876,0.899,48047
C3324.AG,0.032647,0.010433,95743,0.035012,0.00964,3.632,149869,0.00501,0.01328,0.377,81348
C3325.AG,0.036134,0.010215,79052,0.036138,0.01094,3.303,124981,0.009519,0.013719,0.694,70290
C3331.AG,-0.004786,0.045758,4364,-0.005065,0.03409,-0.149,7012,-0.011138,0.045541,-0.245,4231
C3332.AG,0.040868,0.015029,32209,0.04635,0.013392,3.461,51344,0.018397,0.021274,0.865,29964
C3333.AG,0.035709,0.009429,104555,0.0436,0.009519,4.581,164671,0.007226,0.012446,0.581,87780
C3337.AG,0.039448,0.008106,91831,0.035672,0.007815,4.565,144653,-5.8e-05,0.015067,-0.004,79511
C3326.AG.SG,0.038812,0.007849,122271,0.041189,0.007673,5.368,191607,0.027214,0.010023,2.715,96630
C3316.AG,0.045169,0.00904,93810,0.041069,0.008947,4.59,148153,0.027034,0.012352,2.189,81440
C1367.AG,0.042379,0.010367,80916,0.049719,0.009787,5.08,127763,0.028735,0.013364,2.15,71546
C1358.AG,0.042093,0.009961,94351,0.03849,0.009047,4.254,148753,0.012981,0.01165,1.114,82024
C1359.AG,0.040032,0.01811,22542,0.033093,0.017389,1.903,35986,-0.001453,0.02376,-0.061,21002
C1360.AG,0.031107,0.012109,32847,0.039695,0.011463,3.463,52112,0.007911,0.017718,0.446,30041
C1368.AG,0.053794,0.009173,88726,0.050177,0.009026,5.559,140430,0.023011,0.012808,1.797,77784
C1369.AG,0.026879,0.008843,97974,0.026846,0.008677,3.094,153996,-0.011206,0.012862,-0.871,83641
C1362.AG,0.059684,0.020355,16476,0.065261,0.016837,3.876,26132,0.052662,0.025465,2.068,15449
C1364.AG,0.028618,0.012532,51257,0.03304,0.010834,3.05,81405,0.011881,0.01439,0.826,46864
C1366.AG,0.045491,0.013665,54103,0.042588,0.011344,3.754,85881,0.003111,0.016535,0.188,49304
C1365.AG,0.033067,0.014606,44300,0.044727,0.013082,3.419,70370,0.022142,0.017961,1.233,41144
C1370.AG.SG,0.042023,0.007164,132741,0.039082,0.006944,5.629,208199,0.012891,0.011597,1.112,101661
C627_alt.AG,0.016492,0.012119,49436,0.021698,0.011731,1.85,78719,0.007039,0.014691,0.479,46119
C627.AG.SG,0.001212,0.015413,27095,0.013978,0.017111,0.817,42692,0.004641,0.023109,0.201,22309
C1714.AG.SG,0.039606,0.008045,114770,0.041739,0.00824,5.066,180351,0.009204,0.011082,0.831,91624
C787.AG.SG,0.035687,0.009955,116045,0.040444,0.009879,4.094,182311,0.017754,0.011713,1.516,90895
C4260.AG.SG,0.046746,0.008005,119738,0.046742,0.008442,5.537,187705,-0.004998,0.011621,-0.43,93769
C4265.AG.SG,0.047682,0.0111,89592,0.045337,0.010211,4.44,140097,0.008163,0.012344,0.661,72349
C4278.AG.SG,0.038283,0.008511,127504,0.039891,0.008634,4.62,200250,0.017613,0.010379,1.697,98850
C4280.AG.SG,0.046032,0.010257,95941,0.045888,0.009467,4.847,149494,0.030566,0.012259,2.493,75976
C4279.AG.SG,0.032036,0.009685,97817,0.036189,0.009148,3.956,152287,0.010611,0.011949,0.888,76157
C1639.AG,-0.015422,0.036772,5011,-0.014949,0.031827,-0.47,8143,0.100462,0.042947,2.339,4832
C4282.AG.SG,0.030286,0.009913,100970,0.030707,0.009835,3.122,157802,0.011899,0.010507,1.133,79573
C1646.AG.SG,0.034762,0.008105,128467,0.034952,0.008386,4.168,201510,0.022215,0.012638,1.758,100154
C1647.AG.SG,0.031699,0.010202,83110,0.033067,0.009749,3.392,130126,-0.001795,0.01331,-0.135,68034
C1649.AG.SG,0.035523,0.008952,111947,0.038735,0.007958,4.868,175682,0.005577,0.010477,0.532,88961
C1634.AG,0.046118,0.023183,20119,0.00747,0.020433,0.366,32379,-0.01033,0.026266,-0.393,19280
C1636.AG,-0.000763,0.01796,18615,0.010782,0.016726,0.645,29760,0.020476,0.022784,0.899,17703
C1637.AG,0.014739,0.015974,23735,0.017913,0.015048,1.19,38341,-0.012405,0.021798,-0.569,22661
C1640.AG,0.017542,0.020653,17467,0.020258,0.015465,1.31,28201,0.02102,0.025562,0.822,16797
C1633.AG,-0.029505,0.027331,13282,-0.000665,0.024423,-0.027,21559,-0.039441,0.034797,-1.133,13083
C4283.AG.SG,0.045267,0.013577,45730,0.036817,0.012317,2.989,71543,0.019411,0.01963,0.989,36894
C847.AG.SG,0.040166,0.009047,120883,0.047017,0.008944,5.257,189836,0.024058,0.011905,2.021,94764
C799.AG.SG,0.037768,0.008656,123937,0.038178,0.008257,4.624,193462,0.002759,0.01071,0.258,95837
C845.AG,0.078237,0.020609,11220,0.077911,0.019496,3.996,17769,0.012464,0.029781,0.419,9949
