genetic_id,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP
PN03.SG,0.017869,0.004365,387083,0.011183,0.004011,2.788,834624,-0.009755,0.005839,-1.671,430507
PN04.SG,0.022267,0.005564,390962,0.016259,0.005322,3.055,842744,-0.008481,0.007218,-1.175,434015
PN05.SG,0.023204,0.005475,361992,0.015701,0.005087,3.087,778791,-0.009496,0.006292,-1.509,400928
PN06.SG,0.017004,0.004991,384792,0.011554,0.004306,2.683,830188,-0.006007,0.006386,-0.941,430420
PN07.SG,0.016834,0.004879,390199,0.014027,0.00459,3.056,844449,-0.00295,0.006296,-0.469,439759
PN107.SG,0.018535,0.005333,415305,0.014074,0.004301,3.272,896354,-0.003456,0.005015,-0.689,455965
PN10_PN113.SG,0.024654,0.005459,464092,0.016073,0.004946,3.25,1004285,-0.007937,0.005619,-1.413,515173
PN112.SG,0.01793,0.005747,326959,0.012408,0.005383,2.305,703215,5.9e-05,0.006302,0.009,361307
PN12.SG,0.01972,0.004395,325706,0.016498,0.004045,4.078,701115,0.000265,0.005573,0.048,362184
PN13.SG,0.022856,0.005799,293716,0.018481,0.005827,3.171,630030,0.003465,0.005979,0.58,322393
PN16.SG,0.027034,0.00571,241844,0.016221,0.004458,3.639,519570,-0.002504,0.007476,-0.335,268076
SRA62.SG,0.021466,0.005194,505756,0.018611,0.005479,3.397,1098243,0.007645,0.005587,1.368,560924
AHS05.SG,0.025895,0.0059,383896,0.019424,0.006203,3.131,828531,0.000685,0.006409,0.107,422737
AHS06.SG,0.026534,0.005844,386840,0.019483,0.004762,4.091,830070,0.000336,0.005944,0.056,422379
AHS07.SG,0.018027,0.005667,394094,0.010718,0.004899,2.188,848035,-0.004763,0.005979,-0.797,431490
AHS09.SG,0.02165,0.006111,399713,0.015838,0.004738,3.343,860390,-0.000615,0.006824,-0.09,439454
AHS10.SG,0.023249,0.005533,385870,0.017011,0.004989,3.409,831135,0.00224,0.005384,0.416,424022
AHS11.SG,0.027671,0.005932,380010,0.018519,0.0052,3.561,816126,-0.008265,0.005866,-1.409,415597
AHS15.SG,0.024797,0.005612,387095,0.01402,0.004869,2.879,830426,0.005994,0.005547,1.08,421812
AHS18.SG,0.020102,0.005052,362834,0.015557,0.004119,3.777,777081,-0.003124,0.005891,-0.53,394543
AHS19.SG,0.022656,0.005722,367635,0.0136,0.005087,2.673,790850,-0.009443,0.006029,-1.566,406374
AHS22.SG,0.021364,0.005675,343913,0.013112,0.00495,2.649,737120,-0.004938,0.006323,-0.781,370753
AHS23.SG,0.022486,0.006517,358257,0.012403,0.005796,2.14,767009,-0.005534,0.005129,-1.079,385775
AHS29.SG,0.027092,0.006277,362342,0.016757,0.005645,2.968,776206,0.004905,0.006796,0.722,393627
AHS32.SG,0.017945,0.006122,313495,0.008917,0.005331,1.672,671233,0.008436,0.006716,1.256,338784
AHS41.SG,0.024741,0.005923,375196,0.015359,0.005046,3.044,807329,-0.005259,0.005766,-0.912,417655
AHS50.SG,0.021239,0.005588,352563,0.014832,0.00528,2.809,757042,0.000384,0.005999,0.064,388110
AHS54.SG,0.026794,0.005196,387806,0.020839,0.004201,4.96,836022,0.013168,0.006428,2.049,433247
AHS56.SG,0.021187,0.005959,401014,0.014145,0.005165,2.739,861972,-0.003029,0.005496,-0.551,444439
AHS58.SG,0.034204,0.005934,380692,0.023129,0.005273,4.386,819604,1.4e-05,0.006964,0.002,425067
AHS68.SG,0.026613,0.005546,364472,0.019315,0.004829,4.0,783709,-0.003836,0.00577,-0.665,403294
KBS03.SG,0.016257,0.005323,409199,0.010782,0.004646,2.321,881724,0.004214,0.006941,0.607,451137
KBS04.SG,0.02342,0.005913,405860,0.017865,0.005025,3.555,873175,0.002962,0.005561,0.533,444977
KBS05.SG,0.014763,0.005225,417463,0.010667,0.00488,2.186,897350,-0.002383,0.006146,-0.388,456140
KBS13.SG,0.01618,0.005223,379799,0.014808,0.004904,3.019,816281,-0.000243,0.006365,-0.038,418688
KBS14.SG,0.031644,0.005037,379721,0.021355,0.004522,4.722,815714,0.01304,0.006088,2.142,415414
KBS18.SG,0.026139,0.005618,335471,0.017733,0.005374,3.3,720339,0.001405,0.006563,0.214,368718
KBS19.SG,0.025253,0.005151,380028,0.018211,0.004997,3.645,817928,-0.003129,0.006437,-0.486,423666
KBS20.SG,0.024135,0.006691,375097,0.01639,0.005706,2.873,804342,0.000686,0.007858,0.087,409541
KBS21.SG,0.022918,0.006106,349972,0.015308,0.005146,2.975,749087,-0.004499,0.006992,-0.643,381768
KBS26.SG,0.021333,0.005775,397304,0.015061,0.004941,3.048,853514,-0.00264,0.005068,-0.521,434377
KBS27.SG,0.024387,0.005356,392623,0.015094,0.004542,3.323,844253,0.000257,0.005763,0.045,431949
KBS28.SG,0.021216,0.005388,422231,0.019752,0.00437,4.52,908811,0.002917,0.006037,0.483,462737
MS20.SG,0.021179,0.005613,392308,0.013019,0.00485,2.685,841668,-0.00094,0.005696,-0.165,422477
DER002.SG,0.015878,0.006034,455959,0.009947,0.005108,1.947,988350,-0.007524,0.005481,-1.373,516581
DER002.AG,0.017586,0.006627,326096,0.013487,0.006045,2.231,711148,-0.002907,0.006468,-0.449,387687
DER003.AG,0.012114,0.007572,208620,0.008846,0.006184,1.431,455124,-0.015218,0.007347,-2.071,248130
DER004.AG,0.021969,0.011412,87445,0.015498,0.008733,1.775,190680,-0.011099,0.009544,-1.163,102885
DER005.AG,0.020903,0.008335,189747,0.014832,0.006606,2.245,415152,-0.000585,0.008743,-0.067,226461
DER006.AG,0.019358,0.007623,200068,0.0161,0.006364,2.53,436661,-0.012131,0.00781,-1.553,234997
DER007.AG,0.020804,0.006548,290073,0.017758,0.005079,3.496,633595,-0.003374,0.006619,-0.51,343731
DER009.SG,0.022408,0.004104,455216,0.014954,0.003734,4.005,986929,-0.005442,0.005612,-0.97,517588
DER009.AG,0.024158,0.004979,343423,0.01646,0.004279,3.847,750674,-0.007627,0.005916,-1.289,408684
DER010.AG,0.023012,0.007463,247136,0.016298,0.006047,2.695,540268,0.000344,0.005946,0.058,293998
DER011.AG,0.022767,0.007721,183403,0.009264,0.005767,1.606,397613,-0.008121,0.008952,-0.907,213509
DER012.AG,0.025787,0.00722,245449,0.016147,0.00579,2.789,537197,-0.007295,0.006206,-1.175,292049
DER013.AG,0.020601,0.006169,309933,0.012386,0.004779,2.592,675589,-0.005357,0.006971,-0.769,363796
DER014.AG,0.014549,0.007981,189365,0.010412,0.006132,1.698,414032,-0.007404,0.007766,-0.953,223120
DER015.AG,0.009004,0.006807,231606,0.007098,0.004958,1.432,507317,-0.011332,0.006075,-1.865,274650
DER017.AG,0.006134,0.009577,87525,0.006458,0.007995,0.808,189213,-0.014249,0.009025,-1.579,102315
DER018.AG,0.022038,0.007381,185152,0.013842,0.005485,2.524,403273,-0.001298,0.006976,-0.186,217083
DER019.AG,0.032549,0.00882,101306,0.017593,0.007485,2.35,220320,-0.013944,0.00851,-1.639,119153
DER020.AG,0.00746,0.012737,46145,-0.000948,0.008307,-0.114,99947,-0.0279,0.014256,-1.957,54248
DER021.AG,0.026109,0.006175,189169,0.012257,0.005236,2.341,413313,-0.006489,0.007075,-0.917,224035
DER022.AG,0.020848,0.006619,267960,0.012973,0.005143,2.522,586486,-0.006379,0.006616,-0.964,318966
DER023.AG,0.016954,0.006511,317646,0.014692,0.005792,2.537,694235,-0.005802,0.005111,-1.135,379447
DER024.AG,0.016724,0.006374,248219,0.010406,0.005507,1.89,540247,-0.003207,0.007665,-0.418,292232
DER026.AG,0.013294,0.007261,175244,0.008598,0.00586,1.467,381041,-0.012272,0.006413,-1.914,205868
DER028.AG,0.020824,0.005399,313149,0.01028,0.004585,2.242,683905,-0.000388,0.006173,-0.063,372023
DER029.AG,0.011655,0.007391,163433,0.011853,0.00593,1.999,356776,-0.003147,0.008117,-0.388,192607
DER030.AG,0.023873,0.00885,121950,0.019053,0.007418,2.569,263341,-0.001004,0.009442,-0.106,142165
DER031.AG,0.002535,0.009902,95990,0.002095,0.00826,0.254,209685,-0.024272,0.01106,-2.195,113623
DER032.AG,0.017131,0.006714,281524,0.017401,0.0058,3.0,615061,-0.004895,0.007615,-0.643,333833
DER033.AG,0.015012,0.005757,309222,0.009617,0.00466,2.064,673646,-0.004762,0.005958,-0.799,366466
DER034.AG,0.022162,0.006381,247337,0.014788,0.004855,3.046,537379,-0.005471,0.006382,-0.857,290430
DER035.AG,0.014184,0.00617,173380,0.007709,0.005978,1.289,375930,-0.005329,0.009035,-0.59,203084
DER036.AG,0.017499,0.006591,304212,0.014118,0.005116,2.76,663085,-0.004148,0.007212,-0.575,356787
DER037.AG,0.013437,0.011016,63266,0.009449,0.007743,1.22,137870,0.006439,0.012514,0.515,75067
18R21262.EC,0.01751,0.027738,14434,0.036698,0.020545,1.786,32053,-0.000878,0.030931,-0.028,15650
AH117_18R21266.EC,0.025954,0.018866,20279,0.029416,0.016296,1.805,45206,0.006331,0.022942,0.276,22249
S123.EC,0.056089,0.020067,17666,0.046694,0.015831,2.949,39568,0.009525,0.020825,0.457,19549
JpFu1.SG,0.011926,0.006241,344128,0.005973,0.005503,1.085,733363,-0.004331,0.007556,-0.573,370841
JpHi01.SG,0.015131,0.005479,277850,0.007937,0.005146,1.542,588419,-0.004446,0.008269,-0.538,295471
JpIw31.SG,0.018939,0.005546,401060,0.012364,0.005044,2.451,862855,-0.004145,0.006127,-0.677,439213
JpIw32.SG,0.014572,0.003961,502915,0.011631,0.003714,3.132,1091070,-0.005446,0.005136,-1.06,557323
JpIw33.SG,0.021097,0.005494,419142,0.017085,0.004961,3.444,902865,0.000968,0.0072,0.134,460557
JpKa6904.SG,0.019895,0.005459,505051,0.015871,0.005573,2.848,1096377,-0.002481,0.007203,-0.344,560005
JpKo13.SG,0.019038,0.004958,435834,0.014946,0.00464,3.221,935584,-0.008062,0.006501,-1.24,477299
JpKo2.SG,0.017071,0.004098,468159,0.012347,0.003793,3.255,1009027,-0.002361,0.006196,-0.381,515038
JpOd181.SG,0.017462,0.005341,440304,0.011484,0.004921,2.333,949118,-0.000544,0.007097,-0.077,493494
JpOd274.SG,0.016348,0.005475,407341,0.010824,0.004485,2.413,874613,-0.004389,0.005529,-0.794,446535
JpOd282.SG,0.014491,0.006088,322787,0.010485,0.005751,1.823,694326,-0.010312,0.007092,-1.454,366350
JpOd6.SG,0.022773,0.004849,311893,0.015699,0.004859,3.231,664165,-0.002016,0.00807,-0.25,337800
ajv28.SG,0.023422,0.00678,339989,0.018952,0.00631,3.003,728246,0.004341,0.006022,0.721,378085
ajv36.SG,0.026244,0.006207,267239,0.023301,0.005744,4.057,572158,-4.4e-05,0.006881,-0.006,294220
hem001.SG,0.022989,0.01011,72846,0.013005,0.00861,1.51,159619,-0.022871,0.013123,-1.743,82142
hem004.SG,0.022263,0.00583,267106,0.011273,0.00536,2.103,573917,0.000394,0.005457,0.072,297743
hem005.SG,0.02011,0.00497,458161,0.014743,0.004294,3.434,992591,-0.000807,0.005596,-0.144,509130
vbj001.SG,0.024786,0.006112,491516,0.019499,0.00516,3.779,1064828,-0.000793,0.006408,-0.124,545336
vbj002.SG,0.033842,0.01094,56036,0.035611,0.009094,3.916,119724,-0.01405,0.01388,-1.012,63025
vbj003.SG,0.021371,0.015501,19570,0.006035,0.014808,0.408,41999,-0.015656,0.02519,-0.622,20464
vbj004.SG,0.026479,0.006231,505803,0.022918,0.005831,3.93,1098418,0.005856,0.00487,1.202,560961
vbj007.SG,0.040591,0.011893,61510,0.028295,0.009508,2.976,131565,0.003468,0.011029,0.314,68861
vbj008.SG,0.01887,0.006636,296372,0.019102,0.005466,3.495,640190,-0.000652,0.0075,-0.087,330152
vbj012.SG,0.024798,0.006166,425786,0.020527,0.005044,4.069,918352,0.002792,0.00552,0.506,474008
vbj013.SG,0.026895,0.006069,477621,0.022293,0.00551,4.046,1032762,0.002642,0.005779,0.457,530605
vbj014.SG,0.038182,0.012992,28651,0.038662,0.01143,3.382,60662,0.028863,0.014786,1.952,31568
vbj017.SG,0.029701,0.013757,34734,0.017512,0.01106,1.583,73241,0.004131,0.016423,0.252,37239
BOT14.SG,0.023733,0.005785,489624,0.017083,0.005221,3.272,1059804,0.002043,0.006133,0.333,542175
BOT15.SG,0.024145,0.005281,473746,0.017106,0.004496,3.804,1024149,-0.004087,0.005947,-0.687,523889
BOT2016.SG,0.019969,0.004584,505707,0.018182,0.004357,4.173,1098089,0.001755,0.005575,0.315,560875
DA136.SG,0.024418,0.007428,170807,0.023808,0.006042,3.941,358684,0.011943,0.009425,1.267,186544
DA245.SG,0.011569,0.005944,458716,0.01252,0.006042,2.072,989793,-0.002404,0.006926,-0.347,505847
DA246.SG,0.015759,0.0048,482719,0.014238,0.004484,3.176,1044702,-0.001004,0.005597,-0.179,534088
DA247.SG,0.020176,0.004902,469015,0.011944,0.004982,2.397,1012399,-0.005246,0.005549,-0.945,517756
DA248.SG,0.019483,0.004923,466973,0.01414,0.004436,3.187,1011901,-0.002374,0.005076,-0.468,519309
DA249.SG,0.019392,0.005708,502035,0.014172,0.005442,2.604,1089135,-0.007696,0.006916,-1.113,556604
DA250.SG,0.021056,0.005726,325754,0.011699,0.004844,2.415,696325,-0.006235,0.006327,-0.985,358214
DA251.SG,0.02599,0.006233,241662,0.017437,0.00576,3.028,516849,0.004742,0.007666,0.619,265292
DA252.SG,0.017321,0.00499,468435,0.010604,0.004551,2.33,1013117,-0.01005,0.005736,-1.752,518107
DA253.SG,0.020979,0.005474,478433,0.017127,0.00512,3.345,1035176,-0.002019,0.004852,-0.416,528904
DA334.SG,0.01872,0.005638,226244,0.015694,0.005399,2.907,483607,-0.006263,0.007084,-0.884,246069
DA335.SG,0.030149,0.007187,200813,0.014875,0.006239,2.384,427691,0.016365,0.008371,1.955,218571
DA336.SG,0.025073,0.005134,270625,0.017341,0.004638,3.739,578491,-0.009316,0.007462,-1.248,294482
DA337.SG,0.030566,0.005771,364464,0.021241,0.005751,3.693,782575,-0.006208,0.007061,-0.879,399952
DA338.SG,0.013257,0.00728,187670,0.010637,0.006507,1.635,400088,-0.002843,0.006732,-0.422,205347
DA339.SG,0.035947,0.007221,144441,0.021342,0.00681,3.134,305973,0.002359,0.009885,0.239,155355
DA340.SG,0.02115,0.006153,227087,0.010942,0.005754,1.901,481790,0.002174,0.007939,0.274,244840
DA341.SG,0.021032,0.005571,363722,0.017474,0.004772,3.662,781385,-0.002869,0.006716,-0.427,400136
DA342.SG,0.022993,0.005166,420098,0.016743,0.005158,3.246,903587,0.001364,0.006976,0.195,462609
DA344.SG,0.02791,0.009441,102414,0.01914,0.008463,2.262,216581,0.005093,0.011635,0.438,109530
DA345.SG,0.022394,0.004932,340311,0.019232,0.004593,4.187,729891,-0.005084,0.006212,-0.818,371849
DA354.SG,0.035117,0.008506,100364,0.039407,0.007432,5.302,209790,-0.003049,0.010758,-0.283,107474
DA355.SG,0.049692,0.010091,95712,0.037743,0.008912,4.235,180516,0.017608,0.011094,1.587,89566
DA357.SG,0.022727,0.007574,168142,0.017376,0.006996,2.483,358185,-0.011414,0.00935,-1.221,183271
DA358.SG,0.022465,0.005538,310618,0.011591,0.004833,2.398,665542,-0.001062,0.006404,-0.166,341821
DA359.SG,0.024082,0.005809,270692,0.017703,0.005827,3.038,578597,-0.006471,0.006489,-0.997,296811
DA360.SG,0.027458,0.007699,135510,0.025807,0.006762,3.817,287616,0.013188,0.010386,1.27,148018
DA362.SG,0.024708,0.005502,349758,0.016714,0.004783,3.494,751375,-0.003136,0.005191,-0.604,383347
DA379.SG,0.000476,0.018014,25675,-0.004969,0.011392,-0.436,53515,-0.024944,0.017659,-1.413,27693
DA380.SG,0.020883,0.006907,195560,0.013661,0.006125,2.23,412250,0.000955,0.007652,0.125,211403
DA382.SG,0.027649,0.00534,466495,0.019864,0.004189,4.742,1004409,0.001418,0.006977,0.203,516074
DA383.SG,0.024559,0.006566,258253,0.010197,0.005797,1.759,541360,-0.01736,0.008085,-2.147,278995
EBA1.SG,0.020986,0.00536,495730,0.014882,0.004281,3.476,1073311,-0.005332,0.005932,-0.899,549501
EBA2.SG,0.025057,0.005405,505536,0.018115,0.005086,3.562,1097573,-0.001513,0.005609,-0.27,560661
MA2195.SG,0.018929,0.006093,299547,0.010383,0.005172,2.008,636486,-0.007418,0.006244,-1.188,324614
MA2196.SG,0.017804,0.008817,121336,0.009029,0.007032,1.284,256520,0.000361,0.00917,0.039,130023
MA2197.SG,0.034417,0.010464,56927,0.024102,0.007812,3.085,119976,0.004659,0.01312,0.355,61967
MA2198.SG,0.032752,0.006226,219608,0.019964,0.005942,3.36,454617,0.003048,0.007562,0.403,233724
MA2200.SG,0.025199,0.005592,454281,0.014418,0.004996,2.886,976796,0.000744,0.006377,0.117,499883
MA2203.SG,0.034949,0.006764,159107,0.023717,0.005881,4.033,303245,0.009046,0.00833,1.086,155566
MA2205.SG,0.020397,0.007652,289494,0.013863,0.006142,2.257,616460,0.001203,0.005675,0.212,321126
MA2206.SG,0.025842,0.006866,185842,0.016624,0.005499,3.023,393170,-0.003052,0.009678,-0.315,199429
MA2208.SG,0.0113,0.014532,55475,0.014277,0.010429,1.369,116320,-0.008635,0.015501,-0.557,61526
MA2210.SG,0.025989,0.006184,309836,0.018962,0.004666,4.064,659738,-0.001891,0.005883,-0.321,344384
MA2212.SG,0.025579,0.006548,317357,0.017625,0.005847,3.014,672450,-0.006683,0.006827,-0.979,348579
MA2213.SG,0.018102,0.005415,360581,0.012882,0.004422,2.913,769111,-0.000791,0.006638,-0.119,400882
RISE515.SG,0.032363,0.007045,240074,0.022545,0.005752,3.919,514351,0.006563,0.007503,0.875,270069
RISE516.SG,0.02788,0.005802,316678,0.022728,0.005031,4.518,682137,0.002664,0.00628,0.424,366469
RISE662.SG,0.022485,0.006105,252800,0.014371,0.005523,2.602,539117,-0.009913,0.006268,-1.581,277184
RISE664.SG,0.020447,0.004958,499579,0.015387,0.004714,3.264,1082744,6.1e-05,0.006316,0.01,552968
RISE667.SG,0.022929,0.008719,101357,0.012646,0.00677,1.868,215565,-0.011405,0.011565,-0.986,113893
RISE670.SG,0.026139,0.005357,268001,0.015826,0.004976,3.181,572508,-0.004063,0.007698,-0.528,301780
RISE671.SG,0.014523,0.006765,144899,0.012392,0.006513,1.903,308881,-0.005683,0.009059,-0.627,158716
RISE672.SG,0.031825,0.006496,369239,0.022353,0.005572,4.012,789388,0.003728,0.005882,0.634,399639
RISE673.SG,0.032577,0.010778,65020,0.020993,0.008263,2.541,137975,-0.013233,0.011386,-1.162,71848
RISE674.SG,0.020328,0.005576,476740,0.014608,0.004893,2.986,1030286,0.001691,0.005507,0.307,530102
RISE675.SG,0.020719,0.00688,222950,0.013504,0.006367,2.121,472994,-0.007127,0.008035,-0.887,242936
RISE677.SG,0.017926,0.009615,129909,0.01119,0.007005,1.597,275755,-0.010056,0.010506,-0.957,144436
RISE680.SG,0.02236,0.00619,404798,0.016286,0.005205,3.129,870827,-0.004951,0.00658,-0.752,447102
RISE681.SG,0.023418,0.007971,208300,0.018167,0.006295,2.886,441262,0.016396,0.009065,1.809,221133
RISE683.SG,0.023272,0.004702,434295,0.015574,0.004641,3.356,928902,0.003236,0.005973,0.542,479103
RISE684.SG,0.021479,0.008027,218360,0.020848,0.006095,3.42,465892,0.005794,0.006992,0.829,242988
RISE685.SG,0.030633,0.005327,385197,0.019808,0.004929,4.019,827507,0.008593,0.005893,1.458,422857
RISE718.SG,0.018044,0.005865,301008,0.016637,0.005131,3.242,643750,-0.00886,0.006498,-1.363,335914
RISE719.SG,0.013275,0.006232,256717,0.01215,0.00501,2.425,552139,0.003612,0.008101,0.446,288091
Sidelkino.SG,0.031365,0.00542,470810,0.021602,0.004914,4.396,1013634,-0.002401,0.00576,-0.417,518426
Yamnaya.SG,0.022992,0.005145,505783,0.013045,0.004266,3.058,1098318,-0.001475,0.004512,-0.327,560933
Falkenstein.AG,0.031395,0.01153,74385,0.01914,0.00931,2.056,159320,-0.001477,0.012879,-0.115,87988
Iboussieres25-1.AG,0.017531,0.016063,32282,0.016155,0.012322,1.311,68096,0.000833,0.019154,0.043,36631
Iboussieres31-2.AG,0.027227,0.014159,32788,0.022163,0.013731,1.614,69448,0.01115,0.018808,0.593,37244
Rochedane.AG,0.015777,0.011505,66845,0.013977,0.00949,1.473,143793,-0.007543,0.01227,-0.615,75941
DA100.SG,0.023335,0.005482,449352,0.020382,0.005063,4.025,969254,-0.00096,0.005815,-0.165,495942
DA101.SG,0.018929,0.004321,490924,0.012326,0.00421,2.928,1062546,0.00185,0.005331,0.347,543534
DA104.SG,0.02699,0.00538,353675,0.016576,0.004073,4.069,760395,0.004577,0.005705,0.802,389031
DA105.SG,0.025435,0.006244,242926,0.019827,0.005355,3.702,518894,0.000112,0.007011,0.016,265945
DA106.SG,0.025534,0.006907,267954,0.014704,0.006077,2.419,573264,0.007073,0.007075,1.0,293108
DA10.SG,0.020109,0.006799,255063,0.01285,0.006356,2.022,545605,-0.0038,0.006542,-0.581,282590
DA111.SG,0.022327,0.005384,299043,0.0163,0.004131,3.946,634058,0.0095,0.006558,1.449,323207
DA112.SG,0.027621,0.007493,175869,0.014974,0.005803,2.58,372697,-0.001018,0.008468,-0.12,189130
DA116.SG,0.019022,0.005274,342732,0.016067,0.004221,3.806,737476,0.000458,0.005583,0.082,382657
DA117.SG,0.019973,0.005687,371240,0.017295,0.005074,3.408,798422,-0.007602,0.005652,-1.345,412488
DA118.SG,0.016551,0.006012,413291,0.014092,0.005408,2.606,891610,-0.000488,0.005955,-0.082,457459
DA119.SG,0.025407,0.006848,282776,0.017535,0.005537,3.167,607790,0.007544,0.007323,1.03,315455
DA11.SG,0.03117,0.0069,231783,0.023383,0.005651,4.138,495319,0.006704,0.006795,0.987,256832
DA121.SG,0.027304,0.006458,253177,0.018399,0.004732,3.888,540527,-0.00623,0.007052,-0.883,278500
DA123.SG,0.019147,0.007001,303087,0.020303,0.005558,3.653,649974,0.009854,0.007497,1.314,332898
DA124.SG,0.024848,0.006861,133114,0.019684,0.007325,2.687,281033,0.00551,0.008726,0.631,144131
DA125.SG,0.015297,0.009003,102440,0.007599,0.007974,0.953,215981,-0.01436,0.010848,-1.324,111446
DA126.SG,0.038142,0.009605,129287,0.034489,0.008403,4.104,274439,0.015235,0.011034,1.381,142154
DA127.SG,0.027623,0.006292,229100,0.014532,0.004902,2.964,491678,-0.004836,0.007584,-0.638,253356
DA128.SG,0.025626,0.006578,234531,0.019138,0.00651,2.94,501434,2.4e-05,0.008426,0.003,257889
DA129.SG,0.03112,0.005609,352995,0.022282,0.005243,4.25,759222,0.005031,0.006838,0.736,390474
DA130.SG,0.005486,0.013385,58111,0.013505,0.010281,1.314,120801,-0.002893,0.013078,-0.221,61967
DA134.SG,0.011958,0.006454,199263,0.008952,0.006006,1.491,420191,-0.00236,0.010158,-0.232,214220
DA139.SG,0.027454,0.006258,291770,0.018055,0.005228,3.453,618031,0.004422,0.006927,0.638,315142
DA13.SG,0.023394,0.00581,425225,0.019114,0.004971,3.845,917874,-0.00106,0.006247,-0.17,475167
DA141.SG,0.023106,0.007028,196306,0.022117,0.006193,3.571,408621,0.001842,0.008223,0.224,205367
DA142.SG,0.024599,0.00544,367177,0.016998,0.004883,3.481,788003,-0.00032,0.006008,-0.053,402150
DA143.SG,0.036366,0.006415,245841,0.026692,0.005723,4.664,515337,0.004127,0.007397,0.558,264575
DA145.SG,0.042601,0.009965,83331,0.027226,0.007411,3.674,168853,0.015476,0.013129,1.179,83017
DA146.SG,0.037803,0.00782,120995,0.038932,0.007184,5.419,250273,0.019278,0.010291,1.873,126998
DA14.SG,0.028377,0.006194,250501,0.021335,0.005918,3.605,535343,0.003751,0.007391,0.508,276112
DA15.SG,0.016167,0.007217,126140,0.010721,0.006149,1.743,268546,-0.015786,0.011694,-1.35,137439
DA160.SG,0.022839,0.006789,207125,0.017426,0.005177,3.366,437202,0.003512,0.008525,0.412,224067
DA162.SG,0.019463,0.005759,450640,0.011148,0.004953,2.251,972261,-0.005253,0.006008,-0.874,496985
DA164.SG,0.024841,0.005321,351507,0.018919,0.004359,4.34,756090,0.002121,0.00602,0.352,387542
DA16.SG,0.032221,0.005051,364487,0.022391,0.004708,4.756,783957,0.005936,0.007476,0.794,407626
DA171.SG,0.019546,0.009925,68513,0.013181,0.008599,1.533,144525,-0.014667,0.012619,-1.162,71609
DA177.SG,0.01707,0.00543,472865,0.012129,0.004988,2.432,1022521,-0.016015,0.005669,-2.825,523583
DA179.SG,0.023889,0.005963,415796,0.021908,0.005091,4.303,893141,-0.003004,0.006867,-0.437,456258
