genetic_id,group_id,locality,country,lat,lon,continent,is_modern,date_bp,date_sd,full_date,coverage,snps_hit,mol_sex,assessment,angsd_contam,hapconx_contam,damage,y_hap,mt_hap,flags,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP,high_conf,over
I1198.AG.BY,Russia_PrimorskyKrai_MN_Boisman,"Boismana-2 (Primorsky Krai, Khasansky District)",Russia,42.7894444,131.276111,Eurasia,False,6872.0,61.0,"5036-4799 calBCE (6030±40 BP, Poz-83478)",0.0994,106235.0,F,Pass,n/a (female),n/a (female),0.08,n/a (female),D4l2,low_power,0.026571,0.01566,46035,0.008823,0.010208,0.864,101155,0.011059,0.014088,0.785,54977,False,False
I1190.AG.BY,Russia_PrimorskyKrai_MN_Boisman,"Boismana-2 (Primorsky Krai, Khasansky District)",Russia,42.7894444,131.276111,Eurasia,False,6675.0,126.0,"4988-4462 calBCE (5860±100 BP, TERRA-06129717)",1.8251,752787.0,F,Pass,n/a (female),n/a (female),0.046,n/a (female),D4e5,,0.012413,0.006171,327545,0.008268,0.00509,1.624,718593,-0.0126,0.007035,-1.791,389801,True,False
I0238.AG.BY,Peru_8600BP,"Lauricocha (Huánuco Region, Lauricocha Province, Antacolpa)",Peru,-10.3222,-76.666667,Americas,False,8450.0,289.0,7000-6000 BCE,0.09,96983.0,M,Pass,..,..,0.096,n/a (sex unknown),A2,low_power,0.005231,0.013734,43124,0.005988,0.011684,0.512,92605,-0.005853,0.013153,-0.445,49058,False,False
I0040.AG.BY,Peru_5800BP,"Lauricocha (Huánuco Region, Lauricocha Province, Antacolpa)",Peru,-10.3222,-76.666667,Americas,False,5845.0,55.0,"3990-3800 calBCE (5160±27 BP, MAMS-14390)",1.0182,669562.0,M,Pass,"[0.002,0.015]","[0.001,0.006]",,Q-M3,A2+(64)+@16111,,0.019773,0.006246,294995,0.021604,0.005288,4.085,640601,-0.002781,0.006539,-0.425,351767,True,False
I2483.AG.BY,Austria_Gravettian,"Krems-Wachtberg (Niederösterreich, Krems an der Donau (Stadt), Innen Stadt)",Austria,48.41,15.59,Eurasia,False,30246.0,460.0,"29094-27342 calBCE (25950±450 BP, PSUAMS-14476)",0.4287,344091.0,M,MERGE_PASS,"[0,0.065]","[0.001,0.014]",,IJ,U5,,0.015147,0.008541,148887,0.01716,0.007423,2.312,327298,-0.002821,0.01003,-0.281,175536,False,False
I2261.AG.BY,Peru_4100BP_LaGalgada,"La Galgada (Ancash Region, Pallasca Province, Tauca District)",Peru,-8.466666667,-78.15,Americas,False,4105.0,72.0,"2280-2030 calBCE (3780±21 BP, MAMS-27354)",4.096,934090.0,F,Pass,n/a (female),n/a (female),0.067,n/a (female),C1c,,0.026279,0.005413,410675,0.02027,0.004682,4.329,892536,0.002739,0.005613,0.488,470909,True,False
I1733.AG.BY,Ukraine_Zaporizhia_EN,"Vasylivka-Zaporizhia (Zaporizhia Oblast, Vasylivka District, Vasylivska Municipality)",Ukraine,47.434167,35.276389,Eurasia,False,10200.0,433.0,9000-7500 BCE,0.288,267123.0,F,Pass,n/a (female),n/a (female),,n/a (female),U4b,,0.014689,0.010129,117703,0.007311,0.008629,0.847,254561,-0.004252,0.011519,-0.369,136555,False,False
I1577.AG.BY,Austria_Gravettian,"Krems-Wachtberg (Niederösterreich, Krems an der Donau (Stadt), Innen Stadt)",Austria,48.41,15.59,Eurasia,False,30200.0,548.0,29200-27300 BCE,0.2369,229786.0,M,Pass,..,"[0,0.017]",,..,U5,,0.021645,0.010004,100012,0.019453,0.007992,2.434,218795,0.006349,0.010838,0.586,118166,False,False
I1192.AG.BY,Russia_PrimorskyKrai_MN_Boisman,"Boismana-2 (Primorsky Krai, Khasansky District)",Russia,42.7894444,131.276111,Eurasia,False,6711.0,77.0,"4935-4605 calBCE (5890±60 BP, TERRA-b06129733)",0.2452,236356.0,M,Questionable,"[0,0.069]","[0.014,0.041]",,C-F3447,B4d1'2'3,questionable,0.017298,0.007935,102736,0.021072,0.006769,3.113,225235,0.009209,0.011252,0.818,120944,False,False
I0626.AG.BY,Vietnam_N,"Man Bac (Ninh Binh Province, Yên Mô District)",Vietnam,20.133333,105.983333,Eurasia,False,3850.0,173.0,2200-1600 BCE,0.0534,56749.0,M,Pass,..,n/a (<2000 X SNPs),,..,B5a1a,low_power,7.4e-05,0.015864,25706,0.003321,0.012227,0.272,54100,-0.026478,0.016843,-1.572,29787,False,False
I0595.AG.BY,Kenya_400BP,Panga ya Saidi (Kilifi County),Kenya,-3.7,39.7,Africa,False,402.0,52.0,"1459-1628 calCE (388±27 BP, OxA-30803)",0.1456,152016.0,M,Questionable,..,"[0.023,0.08]",,..,L4b2a2,low_power;questionable,-0.001677,0.009865,67434,-0.006369,0.008648,-0.736,145561,-0.009984,0.011762,-0.849,86083,False,False
I0308.AG.BY,Argentina_BuenosAires_7700BP,"Arroyo Seco II (Buenos Aires Province, Ptdo. Tres Arroyos)",Argentina,-38.3605556,-60.2441667,Americas,False,7425.0,101.0,5650-5300 BCE,0.576,461665.0,F,Pass,n/a (female),n/a (female),,n/a (female),A2+(64),,0.014551,0.005785,202204,0.017314,0.005485,3.156,440913,-0.003,0.008519,-0.352,239498,True,False
I1945.AG.TW.BY,Iran_GanjDareh_N,"Ganj Dareh (Hamadan Province, Tuyserkan)",Iran,34.45,48.116,Eurasia,False,9800.0,87.0,8000-7700 BCE,0.2655,254816.0,M,Pass,n/a (<200 SNPs),"[0,0.012]",0.135,R-Y3403,J1,,0.025244,0.007919,112597,0.00691,0.00593,1.165,243236,-0.007361,0.00795,-0.926,131251,False,False
I28394.AG,Croatia_EarlyMedieval_Avar,"Nuštar (Vukovar-Syrmia County, Općina Nuštar, Dvorac)",Croatia,45.338156,18.845028,Eurasia,False,1150.0,58.0,700-900 CE,9.249,840762.0,F,Pass,n/a (female),n/a (female),0.086,n/a (female),H5,,0.022593,0.005639,365285,0.01688,0.004515,3.739,802280,-0.00109,0.005139,-0.212,442164,True,False
I28388.AG,Croatia_EarlyMedieval_Avar,"Nuštar (Vukovar-Syrmia County, Općina Nuštar, Dvorac)",Croatia,45.338156,18.845028,Eurasia,False,1250.0,58.0,600-800 CE ,8.4122,842366.0,M,Pass,"[0.002,0.005]",..,0.102,E-FGC11457,U8b1a1,,0.017169,0.006331,365835,0.013164,0.00497,2.649,803670,-0.000767,0.006986,-0.11,443354,True,False
I20533.AG,Russia_Sakha_Mesolithic,"Khatystyr-Cave (Sakha Republic, Aldansky Ulus)",Russia,58.9220523,125.135849,Eurasia,False,10156.0,77.0,"8287-8012 calBCE (8985±30 BP, PSUAMS-8447)",3.5598,844441.0,M,Pass,"[0.002,0.005]",..,0.046,C-F3918,D4b1,,0.019771,0.005982,367481,0.013275,0.006256,2.122,805589,-0.011791,0.007549,-1.562,431443,True,False
I25555.AG,Russia_Omsk_EMBA_Irtysh_SeimaTurbino-oEastAsia,"Rostovka (Omsk Oblast, Omsk District, Rostovka Village)",Russia,55.029025,73.572794,Eurasia,False,3850.0,115.0,2100-1700 BCE,0.0766,83511.0,M,Pass,n/a (<200 SNPs),..,0.073,C-F1699,C4,low_power,-0.005735,0.01514,36877,0.011859,0.011302,1.049,79688,-0.003521,0.016017,-0.22,42523,False,False
I35517.TW,Argentina_EntreRios_900BP,"Túmulo I del Brazo Gutiérrez (Entre Ríos Province, Islas del Ibicuy Dpto.)",Argentina,-33.86,-58.63,Americas,False,642.0,46.0,"1226-1389 calCE (752±41 BP, AA-72635)",0.0301,34044.0,M,Pass,..,..,,F,..,low_power,0.034312,0.024325,14873,0.041303,0.016423,2.515,32454,0.011484,0.022725,0.505,18151,False,False
I24898_d.AG,Austria_N_LBK,"Asparn Schletz (Niederösterreich, Mistelbach)",Austria,48.579752,16.46931,Eurasia,False,7100.0,87.0,5300-5000 BCE,0.2444,212819.0,M,Pass,..,..,,C-FT59486,..,,0.016973,0.009133,90430,0.002414,0.006975,0.346,201531,-0.024398,0.011319,-2.155,108580,False,False
I5737_d.AG,Turkey_MBA,"Yassıtepe (İzmir, Konak)",Turkey,38.42,27.14,Eurasia,False,3931.0,38.0,"2035-1900 calBCE (3620±20 BP, PSUAMS-2803)",0.2043,158513.0,M,Pass,..,..,,I-L701,..,low_power,0.011288,0.010018,66559,0.004063,0.008365,0.486,149414,-0.00974,0.010234,-0.952,76517,False,False
I3121_d.AG,Turkey_N,"Ilıpınar (Bursa, Orhangazi)",Turkey,40.48,29.296,Eurasia,False,7925.0,101.0,6150-5800 BCE,0.515,337263.0,M,Pass,..,..,,G-Z36520,..,,0.016602,0.008087,146852,-0.000339,0.007229,-0.047,320401,-0.010203,0.007859,-1.298,172264,False,False
I6230_d.AG,Mongolia_EIA_Sagly-4,"Ulaangom (Uvs Province, Ulaangom District, Chandman Uul)",Mongolia,49.999824,92.033372,Eurasia,False,2131.0,75.0,"346-57 calBCE (2140±20 BP, PSUAMS-7396)",0.0842,86981.0,M,Pass,..,..,,Q-L53,..,low_power,0.026055,0.014619,37124,0.015781,0.010408,1.516,82356,0.02177,0.016933,1.286,43460,False,False
I4355_d.AG,Iran_Hasanlu_IA,"Hasanlu (West Azerbaijan Province, Naqadeh County)",Iran,37.004949,45.459021,Eurasia,False,2898.0,33.0,"1011-860 calBCE (2795±20 BP, PSUAMS-2772)",0.3563,277890.0,M,Pass,..,..,,R-PH317,..,,0.019531,0.008383,121496,0.009171,0.006334,1.448,264038,-0.012534,0.008387,-1.494,142178,False,False
UZZ061_d.AG,Italy_Sicily_MN,"Grotta dell'Uzzo (Sicily, Trapani, San Vito Lo Capo)",Italy,38.1101,12.7866,Eurasia,False,6739.0,40.0,4879-4719 calBCE (5923±25 BP),0.2852,245821.0,M,Pass,..,..,,..,..,,0.017639,0.009443,106255,0.014999,0.006776,2.213,234201,-0.002017,0.009933,-0.203,127771,False,False
UZZ040_d.AG,Italy_Sicily_Mesolithic,"Grotta dell'Uzzo (Sicily, Trapani, San Vito Lo Capo)",Italy,38.1101,12.7866,Eurasia,False,8279.0,50.0,6416-6245 calBCE (7471±26 BP),0.0609,60005.0,M,Pass,..,..,,..,..,low_power,0.044049,0.014943,28007,0.041512,0.011557,3.592,57287,0.011479,0.017761,0.646,31270,False,False
C4779_d.AG,China_Qinghai_Zongri,Zongri (Qinghai),China,35.3,100.4,Eurasia,False,4600.0,433.0,3400-1900 BCE,0.0437,47147.0,M,Pass,..,..,,G-Z30702,..,low_power,-0.011002,0.017565,21143,-0.000936,0.014919,-0.063,44974,-0.016075,0.015972,-1.006,28702,False,False
XAN051_d.AG,Greece_Crete_LBA,Chania (Crete),Greece,35.5172563,24.0149291,Eurasia,False,3300.0,29.0,1400-1300 BCE,0.0655,70980.0,M,Pass,..,..,,..,..,low_power,0.052503,0.013322,33192,0.015832,0.01186,1.335,67724,-0.003163,0.019544,-0.162,35645,False,True
XAN041_d.AG,Greece_Crete_LBA,Chania (Crete),Greece,35.5172563,24.0149291,Eurasia,False,3300.0,29.0,1400-1300 BCE,0.298,270404.0,M,Pass,..,..,,..,..,,0.031581,0.008746,125094,0.024537,0.006206,3.954,258064,-0.005528,0.008753,-0.632,136768,False,False
XAN024_d.AG,Greece_Crete_LBA,Chania (Crete),Greece,35.5172563,24.0149291,Eurasia,False,3175.0,72.0,1350-1100 BCE,0.1353,138590.0,M,Pass,..,..,,..,..,low_power,0.044187,0.012654,64035,0.029195,0.011046,2.643,132095,0.001813,0.012323,0.147,70047,False,False
NST001_d.AG,Greece_NeaStyra_EBA,"Nea Styra (Thessalia-Central Greece, Stereas Elladas)",Greece,38.17975,24.207417,Eurasia,False,4421.0,62.0,"2568-2348 calBCE (3956±27 BP, MAMS-41246)",0.2172,202548.0,M,Pass,..,..,,J-P58,..,,0.021681,0.011018,92878,0.012415,0.008223,1.51,193168,-0.005981,0.009397,-0.636,101350,False,False
APO037_d.AG,Greece_Crete_Aposelemis_N,Heraklion (Crete),Greece,35.2394569,24.9883048,Eurasia,False,7981.0,29.0,"6075-5986 calBCE (7168±32 BP, MAMS-49519)",0.0563,60092.0,M,Pass,..,..,,G-L30,..,low_power,0.001811,0.016723,27196,0.006042,0.011993,0.504,57323,-0.018286,0.016686,-1.096,30792,False,False
AID008_d.AG,Greece_Peloponnese_LBA,"Aidonia (Peloponnese, Corinthia, Phlious Valley)",Greece,37.84083,22.5832,Eurasia,False,3250.0,58.0,1400-1200 BCE,0.4421,326755.0,M,Pass,..,..,,J-FTA39465,..,,0.027073,0.007998,147219,0.021677,0.007082,3.061,311493,-0.004375,0.00916,-0.478,165953,False,False
AID002_d.AG,Greece_Peloponnese_LBA,"Aidonia (Peloponnese, Corinthia, Phlious Valley)",Greece,37.84083,22.5832,Eurasia,False,3375.0,14.0,1450-1400 BCE,0.3595,272227.0,M,Pass,..,..,,C-Y83490,..,,0.031323,0.009094,121997,0.01856,0.008297,2.237,259327,0.013258,0.009851,1.346,138241,False,False
ETM010_d.AG,Syria_EMBA,"Ebla / Tell Mardikh (northwestern Syria, Idlib Governorate)",Syria,35.798,36.798,Eurasia,False,4550.0,58.0,2700-2500 BCE,0.549,402168.0,M,Pass,..,..,,E-M84,..,,0.026343,0.006049,179855,0.014119,0.005724,2.467,383796,0.001867,0.008189,0.228,213208,False,False
GER003_d.AG,Spain_Gravettian,"Mollet III (Catalonia, Girona, Serinyà)",Spain,42.1686,2.7445,Eurasia,False,27203.0,80.0,"25372-25126 calBCE (22860±80 BP, ETH-66710)",0.0512,56200.0,M,Pass,..,..,,C,..,low_power,0.077066,0.017301,26251,0.050156,0.012995,3.86,53510,0.027309,0.018489,1.477,28783,False,True
JK2804_d.AG,Italy_Sardinia_N_EBA,"Cannas di Sotto (Sardinia, South Sardinia, Carbonia)",Italy,39.162855,8.532445,Eurasia,False,5198.0,91.0,"3371-3103 calBCE (4551±26 BP, MAMS-26903)",0.7076,489584.0,M,Pass,..,..,,R-Y8451,..,,0.030344,0.007139,216748,0.02063,0.006262,3.295,467436,0.00269,0.007943,0.339,251665,True,False
TAF010_d.AG,Morocco_Iberomaurusian,"Taforalt Cave (Oriental, Cercle d'Aklim, Tafoughalt, Lotissement Riyad Al Istiyaf)",Morocco,34.81418,-2.404123,Africa,False,14649.0,241.0,"13137-12252 calBCE (12470±100 BP, OxA-16663)",0.6517,410381.0,M,Pass,..,..,,..,..,,0.006993,0.00581,185405,0.006969,0.004885,1.427,392442,-0.001581,0.006714,-0.235,240615,False,False
TSA005_d.AG,Mongolia_Dornod_LateMedieval,"Tsagaan-Chuluut (Dornod Province, Gurvanzagal District)",Mongolia,49.14463,114.877124,Eurasia,False,700.0,144.0,1000-1500 CE,0.0829,87809.0,M,Pass,..,..,,..,..,low_power,0.011354,0.013177,38014,0.019258,0.01108,1.738,83254,-0.011195,0.017207,-0.651,45136,False,False
TAV011_d.AG,Mongolia_Sukhbaatar_XiongnuPeriod_LateMedieval,"Tavan-Tolgoi (Sükhbaatar Province, Ongon District)",Mongolia,45.357206,113.142056,Eurasia,False,1300.0,491.0,200 BCE - 1500 CE,0.085,89416.0,M,Pass,..,..,,..,..,low_power,0.021462,0.01272,39371,0.018102,0.009451,1.915,84972,0.004436,0.013121,0.338,45137,False,False
GoyetQ-2_d.AG,Belgium_Magdalenian,"Goyet Cave (Wallonia Region, Namur Province, Gesves Municipality, Troisième caverne)",Belgium,50.446,5.008,Eurasia,False,15077.0,88.0,"13305-12976 calBCE (12650±50 BP, GrA-46168)",0.1101,95052.0,M,Pass,..,..,,I-Y4192,..,low_power,0.060571,0.012298,42320,0.039006,0.010643,3.665,90540,0.014833,0.014518,1.022,49277,False,True
S153_S183_d.AG,Nepal_Mustang_SamdzongTomb_MiddleKingdom,Samdzong Tomb (Mustang District),Nepal,29.28,84.03,Eurasia,False,1275.0,188.0,350-1000 CE,0.602,456630.0,M,Pass,..,..,,O-CTS5308,..,,0.016275,0.007169,199420,0.01542,0.006362,2.424,435524,-0.002433,0.00702,-0.347,235088,False,False
M354_d.AG,Nepal_LIA_EMiddleKingdoms,Mebrak Tomb (Mustang District),Nepal,28.86,83.92,Eurasia,False,2275.0,274.0,800 BCE - 150 CE,0.1841,184432.0,M,Pass,..,..,,O-CTS5308,..,low_power,0.020872,0.009892,80446,0.021551,0.010005,2.154,175689,-0.000263,0.010817,-0.024,95349,False,False
LM16_d.SG,Russia_PrimorskyKrai_N,"Letuchaya Mysh Cave (Primorsky Krai, Partizansky District)",Russia,42.999,133.095,Eurasia,False,6785.0,455.0,"4935-4729 calBCE (5957±27 BP, MAMS-47131)",0.1067,108518.0,M,Pass,..,..,,C-M217,..,low_power,0.022659,0.009167,48461,0.011834,0.010605,1.116,103979,0.01656,0.011432,1.449,63167,False,False
mur_d.SG,Spain_EN,"Cueva de los Murciélagos (Andalusia, Córdoba, Zuheros)",Spain,37.542182,-4.30388,Eurasia,False,7127.0,71.0,"5299-5066 calBCE (6226±20 BP, Wk-40844)",0.732,550941.0,M,Pass,..,..,,G-BY225910,..,,0.024726,0.007456,247372,0.017575,0.006381,2.754,526262,-0.003236,0.008919,-0.363,276966,True,False
Sumidouro6_d.SG,Brazil_CentralMinasGerais_EarlyHolocene_10100BP_HG,"Caverna do Sumidouro (Central Minas Gerais, Lagoa Santa)",Brazil,-19.54,-43.94,Americas,False,10070.0,102.0,"8281-7956 calBCE (8990±50 BP, OxA-33337)",0.5192,449210.0,M,Pass,..,..,,..,..,,0.042473,0.006462,203830,0.036445,0.006008,6.066,430292,0.023965,0.00904,2.651,229942,True,False
Sumidouro5_d.SG,Brazil_CentralMinasGerais_EarlyHolocene_10400BP_HG,"Caverna do Sumidouro (Central Minas Gerais, Lagoa Santa)",Brazil,-19.54,-43.94,Americas,False,10372.0,79.0,"8560-8291 calBCE (9240±50 BP, OxA-X-33335)",3.5935,1063812.0,M,Pass,..,..,,..,..,,0.030593,0.004436,472106,0.019616,0.004422,4.436,1017177,-0.002706,0.006223,-0.435,525518,True,False
Sumidouro4_d.SG,Brazil_CentralMinasGerais_EarlyHolocene_10100BP_HG,"Caverna do Sumidouro (Central Minas Gerais, Lagoa Santa)",Brazil,-19.54,-43.94,Americas,False,10107.0,99.0,"8290-7961 calBCE (9015±45 BP, OxA-33336)",0.1966,202135.0,M,Pass,..,..,,..,..,,0.043436,0.00943,92664,0.025933,0.007028,3.69,193605,0.003933,0.012253,0.321,103125,False,False
SZK-130_d.SG,Hungary_LateAvar,"Szeged-Kundomb (Csongrád-Csanád County, Szeged)",Hungary,46.22894,20.264,Eurasia,False,1200.0,29.0,700-800 CE,0.2628,153270.0,M,Pass,..,..,,..,..,low_power,0.014354,0.011223,68184,0.010348,0.007614,1.359,146342,0.006144,0.012054,0.51,78209,False,False
SZF-26_d.SG,Hungary_EarlyAvar,"Szeged-Fehértó-A (Csongrád-Csanád County, Szeged)",Hungary,46.33625,20.12286,Eurasia,False,1275.0,14.0,650-700 CE,0.308,165000.0,M,Pass,..,..,,..,..,low_power,0.019482,0.009236,73986,0.019702,0.00731,2.695,157576,0.015418,0.010008,1.541,86974,False,False
SH-41_d.SG,Hungary_Conqueror_Commoner,"Sárrétudvari-Hízóföld (Hajdú-Bihar County, Püspökladány)",Hungary,47.30525,21.21411,Eurasia,False,975.0,14.0,950-1000 CE,0.1487,158140.0,M,Pass,..,..,,..,..,low_power,0.022176,0.010422,70142,0.007688,0.008348,0.921,151032,0.010443,0.01163,0.898,81673,False,False
SH-106_d.SG,Hungary_Conqueror_Commoner,"Sárrétudvari-Hízóföld (Hajdú-Bihar County, Püspökladány)",Hungary,47.30525,21.21411,Eurasia,False,1000.0,29.0,900-1000 CE,0.1116,120961.0,M,Pass,..,..,,..,..,low_power,0.029632,0.011139,53357,0.010194,0.008569,1.19,115595,-0.023584,0.013519,-1.744,62547,False,False
PV-205_d.SG,Hungary_LateAvar-oLowEastAsia,"Pitvaros-Víztározó (Békés County, Mezőkovácsháza)",Hungary,46.30439,20.85797,Eurasia,False,1226.0,49.0,"645-828 calCE (1309±47 BP, Deb-8057)",0.726,357614.0,M,Pass,..,..,,C-Y45169,..,,0.015168,0.006931,158726,0.017825,0.005584,3.192,341424,-0.005249,0.008817,-0.595,188674,False,False
PV-200_d.SG,Hungary_LateAvar-oLowEastAsia,"Pitvaros-Víztározó (Békés County, Mezőkovácsháza)",Hungary,46.30439,20.85797,Eurasia,False,1223.0,46.0,"653-823 calCE (1297±41 BP, Deb-8030)",0.5031,265673.0,M,Pass,..,..,,C-Y10420,..,,0.018894,0.007872,117728,0.016064,0.00725,2.216,253602,0.006774,0.008586,0.789,138551,False,False
PLE-38_d.SG,Hungary_Commoner,"Püspökladány-Eperjesvölgy (Hajdú-Bihar County, Püspökladány)",Hungary,47.36822,21.12072,Eurasia,False,1003.0,34.0,"893-995 calCE (1097±15 BP, DeA-26575)",0.1199,129278.0,M,Pass,..,..,,I1,..,low_power,0.023312,0.011,57745,0.016157,0.008079,2.0,123538,-0.002032,0.014651,-0.139,66431,False,False
PLE-384_d.SG,Hungary_EarlyArpadian,"Püspökladány-Eperjesvölgy (Hajdú-Bihar County, Püspökladány)",Hungary,47.36822,21.12072,Eurasia,False,875.0,14.0,1050-1100 CE,0.1509,159294.0,M,Pass,..,..,,R-Y6451,..,low_power,0.026416,0.007645,71951,0.020964,0.007734,2.711,152374,0.000886,0.01275,0.069,80854,False,False
PLE-23_d.SG,Hungary_Commoner,"Püspökladány-Eperjesvölgy (Hajdú-Bihar County, Püspökladány)",Hungary,47.36822,21.12072,Eurasia,False,975.0,14.0,950-1000 CE,0.1095,116724.0,M,Pass,..,..,,E-L618,..,low_power,0.038258,0.012355,52659,0.032566,0.009959,3.27,111382,0.007866,0.012266,0.641,59943,False,False
PLE-216_d.SG,Hungary_Commoner-oEastAsia,"Püspökladány-Eperjesvölgy (Hajdú-Bihar County, Püspökladány)",Hungary,47.36822,21.12072,Eurasia,False,975.0,14.0,950-1000 CE,0.1543,159547.0,M,Pass,..,..,,I-Y291706,..,low_power,0.033263,0.010927,71040,0.03206,0.007552,4.245,152347,0.006145,0.013066,0.47,84304,False,False
PLE-115_d.SG,Hungary_EarlyArpadian,"Püspökladány-Eperjesvölgy (Hajdú-Bihar County, Püspökladány)",Hungary,47.36822,21.12072,Eurasia,False,925.0,14.0,1000-1050 CE,0.2268,203851.0,M,Pass,..,..,,I-L121,..,,0.029659,0.01046,91939,0.022286,0.007704,2.893,194818,-0.011634,0.011145,-1.044,105413,False,False
MM-80_d.SG,Hungary_EarlyAvar-oHighEastAsia,"Makó-Mikócsa-halom (Csongrád-Csanád County, Makó)",Hungary,46.2167,20.5167,Eurasia,False,1328.0,17.0,"590-654 calCE (1435±24 BP, D-AMS010446)",0.1921,192525.0,M,Pass,..,..,,Q-L713,..,low_power,0.034826,0.008189,83794,0.015995,0.008346,1.916,183381,-0.006283,0.011734,-0.535,104486,False,False
KK2-670_d.SG,Hungary_LateAvar-oHighEastAsia,"Kiskundorozsma-Kettőshatár-2 (Csongrád-Csanád County, Szeged)",Hungary,46.38003,20.08944,Eurasia,False,1175.0,14.0,750-800 CE,0.3189,176639.0,M,Pass,..,..,,N-F4205,..,low_power,0.025904,0.010368,78111,0.024948,0.006224,4.008,168619,0.002075,0.010791,0.192,90673,False,False
KeF1-10936_d.SG,Hungary_Elite,"Kenézlő-Fazekaszug-1 (Borsod-Abaúj-Zemplén County, Sárospatak)",Hungary,48.20044,21.6565,Eurasia,False,975.0,14.0,950-1000 CE,0.1343,141139.0,M,Pass,..,..,,Q-F1626,..,low_power,0.013069,0.009941,62113,0.020603,0.007702,2.675,134800,0.016884,0.012251,1.378,75150,False,False
K3-12_d.SG,Hungary_Elite,Karos-3 (Borsod-Abaúj-Zemplén County),Hungary,48.460362,21.80639,Eurasia,False,975.0,14.0,950-1000 CE,0.1024,109239.0,M,Pass,..,..,,I-L621,..,low_power,0.03958,0.011444,48936,0.026508,0.007602,3.487,104354,0.008123,0.015708,0.517,57156,False,False
K2-61_d.SG,Hungary_Elite,Karos-2 (Borsod-Abaúj-Zemplén County),Hungary,48.460361,21.80639,Eurasia,False,1025.0,14.0,900-950 CE,0.0944,103462.0,M,Pass,..,..,,R-Z645,..,low_power,0.021094,0.014978,46238,0.020285,0.01236,1.641,98927,-0.001404,0.017804,-0.079,52642,False,False
K2-33_d.SG,Hungary_Elite-oEurope,Karos-2 (Borsod-Abaúj-Zemplén County),Hungary,48.460361,21.80639,Eurasia,False,975.0,14.0,950-1000 CE,0.1355,144591.0,M,Pass,..,..,,G-Y7538,..,low_power,0.032706,0.011118,64282,0.025706,0.009254,2.778,137934,-0.011563,0.011794,-0.98,75077,False,False
IBE-90_d.SG,Hungary_EarlyArpadian,"Ibrány-Esbóhalom (Szabolcs-Szatmár-Bereg County, Ibrány)",Hungary,48.21647,21.81072,Eurasia,False,900.0,29.0,1000-1100 CE,0.0707,78189.0,M,Pass,..,..,,E-L618,..,low_power,0.0441,0.013274,34880,0.017368,0.012082,1.438,74729,-0.002118,0.018134,-0.117,40668,False,False
FU-193_d.SG,Hungary_EarlyAvar-oLowEastAsia,"Felgyő-Ürmöstanya (Csongrád-Csanád County, Szentes)",Hungary,46.7665,20.19739,Eurasia,False,1227.0,35.0,"665-775 calCE (1294±18 BP, DeA-26542)",0.2619,161454.0,M,Pass,..,..,,J-Y174403,..,low_power,0.026319,0.009438,72144,0.019111,0.007351,2.6,154280,0.021489,0.012649,1.699,83687,False,False
ARK-19_d.SG,Hungary_LateAvar-oHighEastAsia,"Árkus-Homokbánya (Hajdú-Bihar County, Balmazújváros)",Hungary,47.59417,21.05047,Eurasia,False,1150.0,58.0,700-900 CE,0.2105,215419.0,M,Pass,..,..,,Q-BZ1000,..,,0.022111,0.007739,95182,0.01813,0.006669,2.718,205621,0.001965,0.009849,0.199,112857,False,False
VK534_d.SG,Italy_Sud_Medieval,"San Lorenzo (Sud, Puglia, Foggia)",Italy,41.42,15.58,Eurasia,False,766.0,50.0,"1047-1268 calCE (860±35 BP, LTL-14331A)",0.1674,176190.0,M,Pass,..,..,,..,..,low_power,0.041223,0.00826,79222,0.026484,0.007203,3.677,168474,0.004259,0.01163,0.366,90796,False,False
VK394_d.SG,Norway_Viking,"Arnestad store (24/1) (Nor South, Hedmark, Åmot)",Norway,61.15,11.34,Eurasia,False,1000.0,29.0,900-1000 CE,0.1013,110202.0,M,Pass,..,..,,..,..,low_power,0.035241,0.01228,49747,0.026727,0.010698,2.498,105273,0.01287,0.014007,0.919,57465,False,False
VK344_d.SG,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,Eurasia,False,1000.0,87.0,800-1100 CE,0.1967,203502.0,M,Pass,..,..,,..,..,,0.029407,0.008685,91999,0.025677,0.007549,3.402,194604,0.002196,0.009519,0.231,104947,False,False
VK343_d.SG,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,Eurasia,False,1000.0,87.0,800-1100 CE,0.2332,236723.0,M,Pass,..,..,,..,..,,0.041476,0.009419,106665,0.023354,0.007335,3.184,226358,0.000592,0.009735,0.061,121971,False,False
